,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,23777250.0,-25629750.0,,
June 2009,23777250.0,-25629750.0,,
September 2009,23777250.0,-25629750.0,,
December 2009,23777250.0,-25629750.0,,
March 2010,23286000.0,-6130000.0,,
June 2010,25600000.0,-517000.0,,
September 2010,27724000.0,-8711000.0,,
December 2010,31455000.0,-22580000.0,521225000.0,353979000.0
March 2011,30176000.0,-36034000.0,704478000.0,539373000.0
June 2011,32270000.0,-36381000.0,670854000.0,389095000.0
September 2011,31018000.0,-24068000.0,648093000.0,297620000.0
December 2011,33302000.0,-37495000.0,606550000.0,276706000.0
March 2012,35085000.0,-41097000.0,694789000.0,420654000.0
June 2012,33201000.0,-34285000.0,668443000.0,468291000.0
September 2012,34016000.0,-43547000.0,541452000.0,346945000.0
December 2012,46373000.0,-52926000.0,497790000.0,314631000.0
March 2013,45618000.0,-55063000.0,447901000.0,267036000.0
June 2013,52230000.0,-42748000.0,412809000.0,234423000.0
September 2013,43914000.0,-16543000.0,383035000.0,207942000.0
December 2013,48248000.0,-47659000.0,434527000.0,257882000.0
March 2014,38338000.0,-46201000.0,487013000.0,304770000.0
June 2014,36702000.0,-32637000.0,478137000.0,298223000.0
September 2014,34200000.0,70605000.0,476902000.0,324120000.0
December 2014,38494000.0,-45683000.0,441621000.0,288200000.0
March 2015,47011000.0,33820000.0,499212000.0,347293000.0
June 2015,45412000.0,-52657000.0,456667000.0,302246000.0
September 2015,43229000.0,-8203000.0,449246000.0,286351000.0
December 2015,47135000.0,-54137000.0,502061000.0,350051000.0
March 2016,49268000.0,-19498000.0,491879000.0,344845000.0
June 2016,52350000.0,-48603000.0,463099000.0,318320000.0
September 2016,51951000.0,-43224000.0,425095000.0,282522000.0
December 2016,50232000.0,-42199000.0,568871000.0,426252000.0
March 2017,61058000.0,-63866000.0,528486000.0,380985000.0
June 2017,60260000.0,-59871000.0,475859000.0,288165000.0
September 2017,65714000.0,60871000.0,582055000.0,382795000.0
December 2017,81429000.0,-33826000.0,508866000.0,326820000.0
March 2018,99424000.0,-95792000.0,496790000.0,336015000.0
June 2018,88334000.0,971460000.0,2313087000.0,1905947000.0
September 2018,102895000.0,-96143000.0,2249098000.0,1505182000.0
December 2018,108883000.0,-98212000.0,2150172000.0,1437687000.0
March 2019,118463000.0,-119632000.0,2166482000.0,1490114000.0
June 2019,106686000.0,-109909000.0,2099653000.0,1596817000.0
September 2019,99048000.0,-98585000.0,2088294000.0,1578824000.0
December 2019,110369000.0,-112164000.0,1977356000.0,1421550000.0
March 2020,108987000.0,-138651000.0,1887933000.0,1429324000.0
June 2020,96436000.0,-80000000.0,1594878000.0,1151968000.0
September 2020,100531000.0,-108586000.0,1508666000.0,1043856000.0
December 2020,102724000.0,-117203000.0,1538767000.0,1138005000.0
March 2021,95604000.0,-122967000.0,1456561000.0,1099051000.0
June 2021,101313000.0,-125519000.0,1371351000.0,1056148000.0
September 2021,103738000.0,-129706000.0,1277243000.0,986135000.0
December 2021,99614000.0,-145645000.0,1117189000.0,795581000.0
March 2022,107253000.0,-90393000.0,1024116000.0,733455000.0
June 2022,42740000.0,-159068000.0,861987000.0,665536000.0
