,NetIncomeLoss,Assets,AssetsCurrent
March 2007,339750000.0,,
June 2007,339750000.0,,
September 2007,339750000.0,,
December 2007,339750000.0,,
March 2008,332000000.0,,
June 2008,402000000.0,,
September 2008,266000000.0,,
December 2008,250000000.0,12546000000.0,2946000000.0
March 2009,197000000.0,,
June 2009,350000000.0,11906000000.0,2723000000.0
September 2009,311000000.0,13245000000.0,4244000000.0
December 2009,397000000.0,12408000000.0,3560000000.0
March 2010,433000000.0,11529000000.0,2855000000.0
June 2010,482000000.0,11133000000.0,2575000000.0
September 2010,352000000.0,12058000000.0,3520000000.0
December 2010,484000000.0,11400000000.0,2836000000.0
March 2011,471000000.0,12250000000.0,3747000000.0
June 2011,537000000.0,11888000000.0,3455000000.0
September 2011,,11875000000.0,3251000000.0
