,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,29544.0,,-27657.0,8696.0,8696.0,
June 2014,28396.0,,-26498.0,3004.0,3004.0,
September 2014,20271.0,,-18341.0,10520.0,10520.0,
December 2014,4910.0,,-3536.0,1187.0,1187.0,
March 2015,7479.0,,-5492.0,1030.0,1030.0,
June 2015,11833.0,,-1479.0,1167.0,1167.0,
September 2015,6156.0,,-4552.0,2874.0,2874.0,
December 2015,-4671.0,,-1610.0,2668.0,2668.0,
March 2016,8039.0,,-6233.0,2154.0,2154.0,
June 2016,36000.0,,-2473.0,474.0,474.0,
September 2016,37290.0,,-34494.0,,1805.0,
December 2016,100100.0,,-121426.0,,2549.0,
March 2017,57225.0,,-50859.0,,2989.0,
June 2017,291572.0,,-354471.0,,1.0,
September 2017,502702.0,,-465859.0,,1183067.0,
December 2017,916895.0,,-869932.0,,787783.0,
March 2018,326031.0,,-292284.0,439839.0,439839.0,
June 2018,221681.0,,-206468.0,,830222.0,
September 2018,130819.0,,-422670.0,,927120.0,
December 2018,2229212.0,,-1991453.0,3953919.0,,
March 2019,1099836.0,58603.0,-1012626.0,4437692.0,4437692.0,
June 2019,978834.0,125385.0,-766549.0,5040337.0,,
September 2019,1002230.0,96627.0,-496694.0,6051416.0,6051416.0,
December 2019,950903.0,109673.0,-728496.0,6414033.0,6414033.0,
March 2020,869771.0,103610.0,-578077.0,5876778.0,5876778.0,28010.0
June 2020,1152972.0,123534.0,-961023.0,5942776.0,5942776.0,
September 2020,1301974.0,124723.0,-708153.0,9062248.0,9062248.0,
December 2020,2547160.0,200476.0,-2134721.0,9417244.0,9417244.0,
March 2021,1475579.0,135429.0,-911890.0,7341504.0,7104527.0,236977.0
June 2021,2084511.0,144549.0,-1455764.0,8613110.0,8400662.0,212448.0
September 2021,2031080.0,158055.0,-1036619.0,9380717.0,9189263.0,191454.0
December 2021,2090186.0,485354.0,-1539171.0,9948598.0,9770473.0,178125.0
March 2022,1812491.0,211647.0,-1444123.0,10366905.0,10209096.0,157809.0
