,OperatingExpenses,Assets
March 2011,1964751.5,
June 2011,1964751.5,
September 2011,1964751.5,
December 2011,1964751.5,2654389000.0
March 2012,2508693.0,
June 2012,2508693.0,
September 2012,2481205.0,2383480000.0
December 2012,2073290.0,2629029855.0
March 2013,2733123.5,
June 2013,2733123.5,
September 2013,5870491.0,2506167698.0
December 2013,3600750.0,3489063267.0
