,NetIncomeLoss,Assets,AssetsCurrent
December 2009,-919000.0,,
March 2010,-919000.0,,
June 2010,-565000.0,,
September 2010,-529000.0,8318000.0,834000.0
December 2010,-405000.0,,
March 2011,-399000.0,,
June 2011,-7000.0,7302000.0,1415000.0
September 2011,-202000.0,6999000.0,1196000.0
December 2011,-367000.0,,
March 2012,-395000.0,6142000.0,910000.0
June 2012,-13000.0,6060000.0,904000.0
September 2012,-2000.0,7061000.0,3858000.0
December 2012,-340000.0,6427000.0,3215000.0
March 2013,-325000.0,5083000.0,2047000.0
June 2013,141000.0,5335000.0,1966000.0
September 2013,-163000.0,9875000.0,6641000.0
December 2013,-223000.0,9792000.0,5601000.0
March 2014,-480000.0,10310000.0,5996000.0
June 2014,162000.0,14109000.0,8818000.0
September 2014,-149000.0,16881000.0,10391000.0
December 2014,-410000.0,20084000.0,11976000.0
March 2015,-435000.0,21150000.0,13191000.0
June 2015,107000.0,46876000.0,16130000.0
September 2015,-53000.0,48228000.0,14728000.0
December 2015,-330250.0,48146000.0,10987000.0
March 2016,-330250.0,48902000.0,10833000.0
June 2016,-330250.0,47143000.0,8958000.0
September 2016,-330250.0,46877000.0,7793000.0
December 2016,-563750.0,47860000.0,5183000.0
March 2017,-563750.0,50312000.0,6843000.0
June 2017,-563750.0,53264000.0,6424000.0
September 2017,-563750.0,55153000.0,6066000.0
December 2017,-583000.0,53493000.0,5053000.0
March 2018,-431000.0,55349000.0,5633000.0
June 2018,304000.0,57592000.0,5120000.0
September 2018,-324000.0,60950000.0,6381000.0
December 2018,-1051000.0,60832000.0,5197000.0
March 2019,-450000.0,60877000.0,5695000.0
June 2019,540000.0,60556000.0,4560000.0
September 2019,-4176000.0,59905000.0,4915000.0
December 2019,-811000.0,112886000.0,6031000.0
March 2020,-14916000.0,97120000.0,6430000.0
June 2020,289000.0,104290000.0,15566000.0
September 2020,1522000.0,99693000.0,13491000.0
December 2020,802000.0,97249000.0,12705000.0
March 2021,1097000.0,97689000.0,13552000.0
June 2021,13634000.0,95613000.0,12361000.0
September 2021,1254000.0,93681000.0,11444000.0
December 2021,330000.0,93394000.0,12871000.0
March 2022,-2150000.0,90471000.0,11678000.0
June 2022,469000.0,90054000.0,13138000.0
