,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2006,,-3237.75,,
June 2006,,-3237.75,,
September 2006,,-3237.75,,
December 2006,,-3237.75,,
March 2007,,-7250.0,,
June 2007,,-7250.0,,
September 2007,,-7250.0,,
December 2007,,-7250.0,,
March 2008,,-3250.0,,
June 2008,,-3250.0,,
September 2008,,-3250.0,,
December 2008,,-3250.0,,
March 2009,,-6250.0,,
June 2009,,-6250.0,,
September 2009,,-6250.0,,
December 2009,,-6250.0,,
March 2010,,-3888.0,,
June 2010,,-12866.0,,
September 2010,,-7000.0,,
December 2010,,-6246.0,5112.0,5112.0
March 2011,,-12000.0,,
June 2011,,-6388.0,123252.0,391.0
September 2011,,-24000.0,267000.0,
December 2011,,-250612.0,28772000.0,22000.0
March 2012,,-55000.0,28773000.0,22000.0
June 2012,,-91000.0,28784000.0,22000.0
September 2012,,-117000.0,28794000.0,22000.0
December 2012,,-130000.0,28802000.0,22000.0
March 2013,,-106000.0,28808000.0,22000.0
June 2013,,-421125.0,28801000.0,11000.0
September 2013,,-153000.0,28792000.0,
December 2013,,-20789089.0,35196931.0,16661463.0
March 2014,,-721803.0,34449295.0,14699357.0
June 2014,,3013198.0,33583193.0,12420891.0
September 2014,,747426.0,35748679.0,13900060.0
December 2014,,1591338.0,41362141.0,16547231.0
March 2015,,-1090620.0,41111024.0,14371904.0
June 2015,,8390167.0,49626946.0,13382001.0
September 2015,,-2015969.0,51896971.0,11134253.0
December 2015,,1647115.0,56046310.0,11953916.0
March 2016,14282000.0,-456903.0,58873449.0,11423049.0
June 2016,14282000.0,-1560271.0,60753666.0,11200271.0
September 2016,14282000.0,1480861.0,66711688.0,10529233.0
December 2016,14282000.0,-16152173.0,52891615.0,10094015.0
March 2017,16182000.0,-401766.0,54830152.0,11527236.0
June 2017,15561000.0,-2300000.0,54182216.0,9212275.0
September 2017,14391000.0,-1166074.0,53967042.0,9771209.0
December 2017,15886000.0,-348160.0,53015000.0,9763000.0
March 2018,15101000.0,231000.0,51623000.0,9192000.0
June 2018,15461000.0,181000.0,52320000.0,9038000.0
September 2018,15897000.0,-305000.0,53767000.0,9918000.0
December 2018,18225000.0,3167000.0,55979000.0,11541000.0
March 2019,17743000.0,854000.0,206585000.0,9961000.0
June 2019,,-322000.0,95460000.0,10514000.0
September 2019,,460000.0,95420000.0,11869000.0
December 2019,,19839000.0,206585000.0,27141000.0
March 2020,,-4599000.0,196181000.0,18220000.0
June 2020,,-2872000.0,210157000.0,31682000.0
September 2020,,-875000.0,216979000.0,36030000.0
December 2020,,-4479000.0,215569000.0,34376000.0
March 2021,,70000.0,218323000.0,38086000.0
June 2021,,13836000.0,232222000.0,52584000.0
September 2021,,11671000.0,217115000.0,33095000.0
December 2021,,5771000.0,229835000.0,42927000.0
March 2022,,3670000.0,236574000.0,44800000.0
June 2022,,4303000.0,235227000.0,39785000.0
