,OperatingExpenses,NetIncomeLoss,Assets
September 2011,0.0,0.0,
December 2011,16000.0,-16000.0,559000.0
March 2012,1000.0,-1000.0,870000.0
June 2012,63000.0,-63000.0,29000.0
September 2012,93000.0,-93000.0,67000.0
December 2012,276000.0,-256000.0,2933000.0
March 2013,34000.0,-2000.0,9249000.0
June 2013,1460000.0,-1294000.0,50861000.0
September 2013,3991000.0,-3090000.0,107478000.0
December 2013,4522000.0,-2603000.0,214927000.0
March 2014,22142000.0,-16349000.0,819992000.0
June 2014,18344000.0,-7479000.0,1762673000.0
September 2014,46709000.0,-24558000.0,1965462000.0
December 2014,49748000.0,-5208000.0,2428797000.0
March 2015,30889000.0,25855000.0,2390889000.0
June 2015,69551000.0,-45664000.0,2393761000.0
September 2015,38767000.0,5432000.0,2562238000.0
December 2015,32916000.0,12312000.0,2547968000.0
March 2016,36839000.0,6488000.0,2501330000.0
June 2016,34290000.0,15763000.0,2436306000.0
September 2016,38031000.0,8943000.0,2406223000.0
December 2016,44732000.0,15946000.0,2891467000.0
March 2017,42562000.0,7429000.0,2897636000.0
June 2017,41541000.0,5200000.0,2932977000.0
September 2017,46384000.0,,2953301000.0
December 2017,42760000.0,,3038595000.0
March 2018,46262000.0,,3133122000.0
June 2018,50093000.0,,3111085000.0
September 2018,50555000.0,,3217058000.0
December 2018,61526000.0,,3309478000.0
March 2019,52282000.0,,3323761000.0
June 2019,51889000.0,,3494759000.0
September 2019,60363000.0,,3608599000.0
December 2019,,,3701605000.0
March 2020,55433000.0,,3815353000.0
June 2020,,,3792992000.0
September 2020,,,3824471000.0
December 2020,,,3967014000.0
March 2021,,,4043857000.0
June 2021,,,4241016000.0
September 2021,,,4203054000.0
December 2021,,,4182956000.0
March 2022,,,4152740000.0
June 2022,,,4044536000.0
