,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1084250.0,2718500.0,-3610750.0,,
June 2009,1084250.0,2718500.0,-3610750.0,,
September 2009,1084250.0,2718500.0,-3610750.0,,
December 2009,1084250.0,2718500.0,-3610750.0,,
March 2010,1113000.0,3052000.0,-4165000.0,,
June 2010,814000.0,4902000.0,-5721000.0,,
September 2010,1014000.0,11923000.0,-12900000.0,,
December 2010,625000.0,16702000.0,-16027000.0,65131000.0,63274000.0
March 2011,419000.0,18593000.0,-17038000.0,,
June 2011,457000.0,20073000.0,-14949000.0,39099000.0,36953000.0
September 2011,242000.0,18101000.0,-17031000.0,41623000.0,39318000.0
December 2011,178000.0,12991000.0,-10262000.0,15859000.0,13935000.0
March 2012,,4600000.0,-2117000.0,12353000.0,10539000.0
June 2012,,5299000.0,-2199000.0,11937000.0,10228000.0
September 2012,,4377000.0,-4469000.0,11729000.0,10333000.0
