,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,916000.0,,808000.0,-528000.0,,
June 2010,648000.0,,545000.0,-365000.0,,
September 2010,696000.0,,550000.0,-375000.0,,
December 2010,751000.0,,617000.0,-665000.0,1590000.0,1482000.0
March 2011,845000.0,,729000.0,-707000.0,,
June 2011,801000.0,,665000.0,-602000.0,2794000.0,2733000.0
September 2011,734000.0,,580000.0,-413000.0,2885000.0,2848000.0
December 2011,798000.0,,662000.0,-5276000.0,3994000.0,3199000.0
March 2012,867000.0,,726000.0,-557000.0,3599000.0,3584000.0
June 2012,1079000.0,,838000.0,-754000.0,4349000.0,2235000.0
September 2012,1266000.0,,1006000.0,-853000.0,3956000.0,1777000.0
December 2012,1191000.0,,1050000.0,-1098000.0,3528000.0,1403000.0
March 2013,1333000.0,,1055000.0,-1242000.0,2737000.0,667000.0
June 2013,977000.0,,660000.0,-671000.0,2882000.0,870000.0
September 2013,837000.0,,578000.0,-611000.0,2556000.0,600000.0
December 2013,1012000.0,,817000.0,-1174000.0,2889000.0,988000.0
March 2014,929000.0,,711000.0,-3511000.0,3059000.0,1212000.0
June 2014,935000.0,,700000.0,-654000.0,2352000.0,560000.0
September 2014,997000.0,,765000.0,2723000.0,3105000.0,1367000.0
December 2014,1007000.0,,694000.0,-5929000.0,3369000.0,1684000.0
March 2015,1088000.0,,843000.0,243000.0,2622000.0,991000.0
June 2015,952000.0,,735000.0,-1815000.0,3391000.0,1812000.0
September 2015,1253000.0,,974000.0,-581000.0,4305000.0,2779000.0
December 2015,1188000.0,,891000.0,-935000.0,3970000.0,2464000.0
March 2016,1101000.0,,777000.0,-836000.0,3427000.0,1873000.0
June 2016,1114000.0,,804000.0,-835000.0,3995000.0,2454000.0
September 2016,953000.0,,652000.0,-706000.0,3010000.0,1532000.0
December 2016,995000.0,,621000.0,-655000.0,2678000.0,1264000.0
March 2017,1060000.0,,770000.0,-680000.0,3279000.0,1928000.0
June 2017,1217000.0,,880000.0,-786000.0,2841000.0,1553000.0
September 2017,1050000.0,,753000.0,-632000.0,2824000.0,1609000.0
December 2017,1191000.0,,895000.0,1289000.0,4983000.0,3809000.0
March 2018,1590000.0,320500.0,1260000.0,-1429000.0,4632000.0,3514000.0
June 2018,1483000.0,320500.0,1091000.0,-682000.0,6845000.0,5771000.0
September 2018,1463000.0,352000.0,1069000.0,-566000.0,9404000.0,8376000.0
December 2018,1683000.0,546000.0,1097000.0,-725000.0,10558000.0,8173000.0
March 2019,2299000.0,756000.0,1503000.0,-1408000.0,10138000.0,7172000.0
June 2019,2235000.0,793000.0,1403000.0,-1003000.0,12014000.0,8437000.0
September 2019,2514000.0,777000.0,1787000.0,-744000.0,11554000.0,8117000.0
December 2019,2191000.0,764000.0,1426000.0,-265000.0,11629000.0,8299000.0
March 2020,2517000.0,563000.0,1950000.0,-1098000.0,18294000.0,14809000.0
June 2020,2493000.0,836000.0,1610000.0,-1657000.0,16649000.0,13070000.0
September 2020,2157000.0,751000.0,1544000.0,-1012000.0,15242000.0,11755000.0
December 2020,2021000.0,609000.0,1362000.0,-759000.0,18510000.0,15154000.0
March 2021,2605000.0,556000.0,1999000.0,-537000.0,17936000.0,14667000.0
June 2021,2392000.0,487000.0,1854000.0,-1126000.0,17991000.0,14840000.0
September 2021,2574000.0,632000.0,1892000.0,-1162000.0,17820000.0,13621000.0
December 2021,2507000.0,491000.0,1965000.0,-1042000.0,17650000.0,13634000.0
March 2022,2978000.0,578000.0,2348000.0,-1967000.0,15528000.0,11657000.0
June 2022,2565000.0,431000.0,2070000.0,-1137000.0,14953000.0,11122000.0
