,NetIncomeLoss,Assets
March 2009,1307750.0,
June 2009,1307750.0,
September 2009,1307750.0,
December 2009,1307750.0,
March 2010,5105000.0,
June 2010,1118000.0,
September 2010,-7236000.0,
December 2010,-9957000.0,6153901000.0
March 2011,-149000.0,
June 2011,14545000.0,6037778000.0
September 2011,11679000.0,6024321000.0
December 2011,13062000.0,6049372000.0
March 2012,9505000.0,6148562000.0
June 2012,14161000.0,6264243000.0
September 2012,16513000.0,6272784000.0
December 2012,13092000.0,6465005000.0
March 2013,13203000.0,6196421000.0
June 2013,21328000.0,5966930000.0
September 2013,18336000.0,6274939000.0
December 2013,17668000.0,6437109000.0
March 2014,17041000.0,6705420000.0
June 2014,21332000.0,6388823000.0
September 2014,18265000.0,6689085000.0
December 2014,12177000.0,6797874000.0
March 2015,18783000.0,6869772000.0
June 2015,17610000.0,7045939000.0
September 2015,13530000.0,7180528000.0
December 2015,15002000.0,7542508000.0
March 2016,18041000.0,7413663000.0
June 2016,16398000.0,7579601000.0
September 2016,19636000.0,7681550000.0
December 2016,17552000.0,7970474000.0
March 2017,15662000.0,8215120000.0
June 2017,23406000.0,8107646000.0
September 2017,19803000.0,8269398000.0
December 2017,-18280000.0,8311744000.0
March 2018,22686000.0,8318359000.0
June 2018,6434000.0,8716203000.0
September 2018,17962000.0,8375840000.0
December 2018,33302000.0,8494625000.0
March 2019,19442000.0,8572143000.0
June 2019,19380000.0,8712873000.0
September 2019,19962000.0,8690944000.0
December 2019,21244000.0,8830501000.0
March 2020,800000.0,8746326000.0
June 2020,-3298000.0,9158906000.0
September 2020,22680000.0,9431305000.0
December 2020,24971000.0,10048733000.0
March 2021,10652000.0,10538492000.0
