,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2017,124834.0,-124491.5,,
June 2017,124834.0,-124491.5,,
September 2017,56363.0,-56282.0,,
December 2017,143582.0,-144348.0,,
March 2018,106295.0,-106295.0,65186.0,57364.0
June 2018,103800.0,-103800.0,,
September 2018,34369.0,-34832.0,,
December 2018,97327.0,-96864.0,14843.0,7021.0
March 2019,101650.0,-491109.0,9400.0,1578.0
June 2019,73327.0,-341316.0,2581.0,2581.0
September 2019,56145.0,-35080.0,1480.0,1480.0
December 2019,3808.0,-184043.0,9400.0,1578.0
March 2020,0.0,13062.0,47.0,47.0
June 2020,0.0,-281877.0,47.0,47.0
September 2020,4854.0,220773.0,47.0,47.0
December 2020,617842.0,-7389400.0,47.0,47.0
March 2021,1273638.0,-595400.0,3169508.0,1969508.0
June 2021,141282.0,-2479776.0,4983848.0,1353848.0
September 2021,983144.0,8817852.0,,
December 2021,56605287.0,-53346727.0,17559412.0,8279412.0
March 2022,1566464.0,2447391.0,18490088.0,6485088.0
