,NetIncomeLoss,Assets
March 2010,48000000.0,
June 2010,75000000.0,
September 2010,,
December 2010,,131798000000.0
March 2011,51000000.0,
June 2011,38000000.0,116817000000.0
September 2011,,118852000000.0
December 2011,,125270000000.0
March 2012,,109137000000.0
June 2012,,119440000000.0
September 2012,,112078000000.0
December 2012,,123705000000.0
March 2013,,111547000000.0
June 2013,,121778000000.0
September 2013,,112068000000.0
December 2013,,122316000000.0
March 2014,,119467000000.0
June 2014,,128942000000.0
September 2014,,124437000000.0
December 2014,,138344000000.0
March 2015,,121277000000.0
June 2015,,139716000000.0
September 2015,,124914000000.0
December 2015,,142253000000.0
March 2016,,132376000000.0
June 2016,,146093000000.0
September 2016,,138656000000.0
December 2016,,138671000000.0
March 2017,,134730000000.0
June 2017,,133677000000.0
September 2017,,143924000000.0
December 2017,,146566000000.0
March 2018,,140460000000.0
June 2018,,154171000000.0
September 2018,,155591000000.0
December 2018,,154476000000.0
March 2019,,138940000000.0
June 2019,,149692000000.0
September 2019,,150880000000.0
December 2019,,149857000000.0
March 2020,,189392000000.0
June 2020,,126596000000.0
September 2020,,112165000000.0
December 2020,,92295000000.0
March 2021,,86095000000.0
June 2021,,78904000000.0
September 2021,,77508000000.0
December 2021,,78746000000.0
March 2022,,84450000000.0
June 2022,,118191000000.0
