,OperatingExpenses,NetIncomeLoss,Assets
March 2016,16297250.0,4997000.0,782961000.0
June 2016,16297250.0,1484000.0,786023000.0
September 2016,16297250.0,949000.0,858487000.0
December 2016,16297250.0,532000.0,855209000.0
March 2017,18607500.0,1440000.0,856834000.0
June 2017,18607500.0,1983000.0,1071405000.0
September 2017,18607500.0,2993000.0,1070148000.0
December 2017,18607500.0,1921000.0,1071732000.0
March 2018,17643000.0,3028000.0,1039923000.0
June 2018,18414000.0,1954000.0,1059950000.0
September 2018,1791000.0,7835000.0,1060446000.0
December 2018,26803000.0,8457000.0,1028872000.0
March 2019,6290000.0,2774000.0,1018655000.0
June 2019,6475000.0,3327000.0,1013188000.0
September 2019,6538000.0,1807000.0,1011760000.0
December 2019,5685000.0,15776000.0,1056260000.0
March 2020,6838000.0,1612000.0,1071326000.0
June 2020,7052000.0,410000.0,1070643000.0
September 2020,6347000.0,900000.0,1064925000.0
December 2020,3885000.0,3112000.0,1045002000.0
March 2021,6082000.0,1415000.0,1036644000.0
June 2021,5896000.0,5126000.0,1034110000.0
September 2021,6159000.0,2899000.0,1071069000.0
December 2021,6135000.0,2608000.0,1102090000.0
March 2022,6062000.0,7078000.0,1095001000.0
