,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,,113575250.0,,,
March 2008,,113575250.0,,,
June 2008,,113575250.0,,,
September 2008,,113575250.0,,,
December 2008,,103395000.0,,,
March 2009,,103395000.0,,,
June 2009,,94181000.0,,,
September 2009,,94807000.0,,,
December 2009,,96599000.0,,,
March 2010,,115289000.0,,,
June 2010,,107824000.0,,,
September 2010,,105413000.0,,,
December 2010,,109444000.0,,,
March 2011,,120199000.0,,,
June 2011,,112937000.0,,,
September 2011,,109580000.0,,,
December 2011,,112630000.0,,,
March 2012,,128922000.0,,,
June 2012,,117137000.0,,,
September 2012,,108792000.0,,,
December 2012,,119613000.0,,,
March 2013,,134830000.0,,,
June 2013,,119451000.0,,,
September 2013,,120241000.0,,,
December 2013,,122916000.0,,,
March 2014,,133661000.0,,,
June 2014,,130043000.0,,,
September 2014,,123494000.0,,,
December 2014,,124577000.0,,,
March 2015,,143517000.0,,,
June 2015,,136985000.0,,,
September 2015,,131742000.0,,,
December 2015,19350000.0,128815000.0,,,
March 2016,19350000.0,148097000.0,,,
June 2016,19350000.0,134664000.0,,,
September 2016,19350000.0,128623000.0,,,
December 2016,20100000.0,132910000.0,,,
March 2017,20100000.0,157018000.0,,,
June 2017,20100000.0,139001000.0,,,
September 2017,20100000.0,136798000.0,,,
December 2017,20875000.0,137317000.0,67984750.0,,
March 2018,20875000.0,153783000.0,67984750.0,,
June 2018,20875000.0,140759000.0,67984750.0,,
September 2018,20875000.0,136067000.0,67984750.0,,
December 2018,27275000.0,145563000.0,59540000.0,,
March 2019,27275000.0,183573000.0,115570000.0,,
June 2019,27275000.0,192037000.0,60607000.0,,
September 2019,27275000.0,201761000.0,38266000.0,,
December 2019,31025000.0,196959000.0,70091000.0,,
March 2020,31025000.0,180922000.0,98446000.0,,
June 2020,31025000.0,178622000.0,88968000.0,,
September 2020,31025000.0,206914000.0,72196000.0,,
December 2020,35250000.0,173571000.0,102470000.0,,
March 2021,35250000.0,222237000.0,102470000.0,,
June 2021,35250000.0,209178000.0,102470000.0,,
September 2021,35250000.0,215226000.0,102470000.0,,
December 2021,,208850000.0,,,
March 2022,,234792000.0,,,
June 2022,,236858000.0,,,
