,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2011,,,-22450.75,,
December 2011,,,-22450.75,,
March 2012,,,-22450.75,,
June 2012,,,-22450.75,,
September 2012,4781.0,3858.5,-5923.0,,
December 2012,4781.0,3858.5,-5923.0,,
March 2013,3970.0,3970.0,-5687.0,,
June 2013,3025.0,2609.0,-5180.0,950.0,950.0
September 2013,7132.0,7132.0,-9490.0,,
December 2013,10393.0,2585.0,-12979.0,,
March 2014,17267.0,17242.0,-20139.0,30785.0,30785.0
June 2014,1099828.0,-12685.0,-1101717.0,122973.0,122973.0
September 2014,88229.0,11924.0,-59362.0,139027.0,139027.0
December 2014,94942.0,14915.0,-66048.0,130468.0,130468.0
March 2015,86420.0,13231.0,-80673.0,139385.0,139385.0
June 2015,155314.0,9099.0,-161051.0,102609.0,102609.0
September 2015,157626.0,20541.0,-136446.0,54683.0,54683.0
December 2015,148105.0,17959.0,-148747.0,109516.0,109516.0
March 2016,232035.0,23566.0,-241127.0,154807.0,154807.0
June 2016,205481.0,11479.0,-200276.0,129945.0,129945.0
September 2016,71330.0,12276.0,-74166.0,118099.0,118099.0
December 2016,92378.0,5755.0,-84372.0,126525.0,126525.0
March 2017,271281.0,61630.0,-263795.0,180434.0,180434.0
June 2017,298469.0,160195.0,-493084.0,114064.0,114064.0
September 2017,369146.0,44056.0,-979774.0,151331.0,151331.0
December 2017,508137.0,172644.0,-1238738.0,97726.0,97726.0
March 2018,682217.0,125561.0,-1359802.0,136471.0,136471.0
June 2018,475290.0,209701.0,-1661179.0,154859.0,154859.0
September 2018,541353.0,175484.0,-517600.0,108677.0,108677.0
December 2018,301881.0,128836.0,-454411.0,199527.0,199527.0
March 2019,453749.0,127775.0,-2210586.0,460035.0,460035.0
June 2019,966739.0,127901.0,-1415746.0,482667.0,482667.0
September 2019,341274.0,101854.0,-583164.0,858216.0,858216.0
December 2019,859710.0,100830.0,-920958.0,1550298.0,577944.0
March 2020,986902.0,92423.0,-1091527.0,1027650.0,1027650.0
June 2020,,110965.0,-1816414.0,932325.0,932325.0
September 2020,663026.0,433330.0,-943824.0,558829.0,558829.0
December 2020,509429.0,398964.0,-598705.0,537095.0,537095.0
March 2021,477567.0,374645.0,-1939714.0,723880.0,713880.0
June 2021,1560853.0,-727058.0,2419.0,1572704.0,1572704.0
September 2021,948128.0,823254.0,-833675.0,1078222.0,1078222.0
December 2021,557764.0,469659.0,-780919.0,1399605.0,1399605.0
March 2022,460646.0,313880.0,-433768.0,1054730.0,1054730.0
June 2022,406335.0,-1114080.0,-474915.0,843879.0,843879.0
