,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2014,2750000.0,87000000.0,49000000.0,,,
March 2015,2750000.0,87000000.0,49000000.0,,,
June 2015,2750000.0,87000000.0,49000000.0,,,
September 2015,2750000.0,87000000.0,49000000.0,,,
December 2015,3250000.0,87000000.0,65000000.0,,,
March 2016,3250000.0,93000000.0,68000000.0,,,
June 2016,3250000.0,93000000.0,75000000.0,,,
September 2016,3250000.0,92000000.0,65000000.0,1825000000.0,730000000.0,1095000000.0
December 2016,3250000.0,95000000.0,72000000.0,1865000000.0,759000000.0,1106000000.0
March 2017,3250000.0,97000000.0,71000000.0,1907000000.0,732000000.0,1175000000.0
June 2017,3250000.0,102000000.0,56000000.0,1960000000.0,748000000.0,1212000000.0
September 2017,3250000.0,102000000.0,105000000.0,1915000000.0,790000000.0,1125000000.0
December 2017,3500000.0,114000000.0,-10000000.0,1827000000.0,735000000.0,1092000000.0
March 2018,3500000.0,111000000.0,67000000.0,1869000000.0,795000000.0,1074000000.0
June 2018,3500000.0,110000000.0,64000000.0,1849000000.0,790000000.0,1059000000.0
September 2018,3500000.0,95000000.0,45000000.0,1854000000.0,725000000.0,1129000000.0
December 2018,3250000.0,105000000.0,53000000.0,1832000000.0,668000000.0,1164000000.0
March 2019,3250000.0,113000000.0,63000000.0,1914000000.0,733000000.0,1181000000.0
June 2019,3250000.0,116000000.0,65000000.0,2000000000.0,801000000.0,1199000000.0
September 2019,3250000.0,115000000.0,27000000.0,2064000000.0,797000000.0,1267000000.0
December 2019,3250000.0,117000000.0,73000000.0,2297000000.0,794000000.0,1503000000.0
March 2020,3250000.0,96000000.0,63000000.0,2917000000.0,1384000000.0,1533000000.0
June 2020,3250000.0,106000000.0,59000000.0,2963000000.0,1379000000.0,1584000000.0
September 2020,3250000.0,123000000.0,122000000.0,3051000000.0,1438000000.0,1613000000.0
December 2020,3750000.0,117000000.0,87000000.0,3156000000.0,1214000000.0,1942000000.0
March 2021,3750000.0,129000000.0,68000000.0,2921000000.0,968000000.0,1953000000.0
June 2021,3750000.0,136000000.0,97000000.0,3049000000.0,1016000000.0,2033000000.0
September 2021,3750000.0,138000000.0,168000000.0,3191000000.0,1037000000.0,2154000000.0
December 2021,,135000000.0,87000000.0,3183000000.0,1001000000.0,2182000000.0
March 2022,,137000000.0,81000000.0,3248000000.0,1016000000.0,2232000000.0
June 2022,,138000000.0,99000000.0,3348000000.0,1051000000.0,2297000000.0
