,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,346625000.0,41775000.0,99750000.0,-227375000.0,,
December 2008,346625000.0,41775000.0,99750000.0,-227375000.0,,
March 2009,346625000.0,41775000.0,99750000.0,-227375000.0,,
June 2009,346625000.0,41775000.0,99750000.0,-227375000.0,,
September 2009,144600000.0,39800000.0,92700000.0,-31900000.0,,
December 2009,151200000.0,41500000.0,95200000.0,-19500000.0,,
March 2010,142500000.0,42200000.0,92800000.0,-11900000.0,,
June 2010,163000000.0,51400000.0,103700000.0,1500000.0,1703600000.0,1074600000.0
September 2010,172500000.0,56400000.0,107200000.0,100000.0,1755300000.0,1121100000.0
December 2010,180200000.0,60200000.0,109500000.0,23600000.0,1830700000.0,1212200000.0
March 2011,187100000.0,60600000.0,110700000.0,38600000.0,1914000000.0,1262700000.0
June 2011,185700000.0,62700000.0,109700000.0,9300000.0,1950700000.0,1304100000.0
September 2011,176200000.0,59300000.0,110300000.0,,1894100000.0,1267000000.0
December 2011,176600000.0,59400000.0,106000000.0,,1915500000.0,1302900000.0
March 2012,174200000.0,62000000.0,104500000.0,,1920000000.0,1316200000.0
June 2012,205800000.0,64300000.0,107400000.0,,1869500000.0,1310200000.0
September 2012,172500000.0,61600000.0,104700000.0,,1823300000.0,1262600000.0
December 2012,174100000.0,63500000.0,105400000.0,,1812900000.0,1276700000.0
March 2013,176600000.0,65800000.0,107300000.0,,1762100000.0,1171000000.0
June 2013,196300000.0,67600000.0,111900000.0,,1715200000.0,1030300000.0
September 2013,178600000.0,69600000.0,107100000.0,-4450000.0,2306900000.0,1619500000.0
December 2013,185100000.0,72300000.0,109000000.0,-4450000.0,2346500000.0,1623800000.0
March 2014,196300000.0,74100000.0,113400000.0,-4450000.0,2381900000.0,1446900000.0
June 2014,226000000.0,80000000.0,120900000.0,-4450000.0,2351900000.0,1409500000.0
September 2014,141300000.0,41600000.0,93600000.0,-9700000.0,2327600000.0,1411800000.0
December 2014,208700000.0,79200000.0,114800000.0,-25100000.0,2295600000.0,1417000000.0
March 2015,150200000.0,42100000.0,95500000.0,-13200000.0,2191700000.0,1356900000.0
June 2015,220600000.0,80900000.0,121300000.0,-40100000.0,2217800000.0,1380100000.0
September 2015,143400000.0,44300000.0,94900000.0,-69100000.0,1770900000.0,1166900000.0
December 2015,132600000.0,41700000.0,85800000.0,4000000.0,1782400000.0,1199500000.0
March 2016,124100000.0,40000000.0,80600000.0,33800000.0,1824800000.0,1244100000.0
June 2016,233900000.0,40400000.0,89800000.0,-67900000.0,1683100000.0,1211700000.0
September 2016,115000000.0,36100000.0,75400000.0,78000000.0,1763200000.0,1298700000.0
December 2016,118000000.0,35900000.0,76900000.0,49200000.0,1718800000.0,1274900000.0
March 2017,132200000.0,34100000.0,76200000.0,26000000.0,2140700000.0,1697500000.0
June 2017,107200000.0,30200000.0,72000000.0,13700000.0,2110500000.0,1667000000.0
September 2017,106200000.0,29100000.0,72500000.0,-7600000.0,1957900000.0,1469100000.0
December 2017,112500000.0,29900000.0,76700000.0,-1100000.0,1958400000.0,1479700000.0
March 2018,123300000.0,32100000.0,86400000.0,-8700000.0,2007200000.0,1089500000.0
June 2018,145100000.0,42200000.0,88900000.0,-29200000.0,2022600000.0,1152600000.0
September 2018,151600000.0,42600000.0,84400000.0,-15300000.0,1888800000.0,1026200000.0
December 2018,145100000.0,45900000.0,88500000.0,13000000.0,1798200000.0,889900000.0
March 2019,145600000.0,48700000.0,86800000.0,-4800000.0,1809500000.0,909600000.0
June 2019,141700000.0,49800000.0,83800000.0,12500000.0,1815100000.0,916800000.0
September 2019,153700000.0,51500000.0,93200000.0,6800000.0,1807700000.0,914200000.0
December 2019,144500000.0,50300000.0,86300000.0,28000000.0,1859700000.0,954800000.0
March 2020,137700000.0,46800000.0,83600000.0,-32800000.0,1778200000.0,914000000.0
June 2020,111300000.0,45000000.0,51900000.0,26700000.0,1776300000.0,913600000.0
September 2020,138100000.0,48800000.0,81400000.0,14300000.0,1824400000.0,961600000.0
December 2020,137800000.0,50000000.0,79500000.0,27300000.0,1915200000.0,1046400000.0
March 2021,146100000.0,52100000.0,86100000.0,11800000.0,1926800000.0,1080000000.0
June 2021,150200000.0,52100000.0,90500000.0,-1900000.0,1961400000.0,1112100000.0
September 2021,148100000.0,53600000.0,91800000.0,-54800000.0,2169500000.0,1332600000.0
December 2021,141200000.0,50500000.0,88200000.0,34600000.0,2019600000.0,1180600000.0
March 2022,146100000.0,54900000.0,89000000.0,19200000.0,1878000000.0,1044000000.0
June 2022,153100000.0,54200000.0,96700000.0,16500000.0,1827900000.0,1005100000.0
