,NetIncomeLoss,Assets,AssetsCurrent
June 1996,-1418043.6470588236,,
September 1996,-1418043.6470588236,,
December 1996,-1418043.6470588236,,
March 1997,-1418043.6470588236,,
June 1997,-1418043.6470588236,,
September 1997,-1418043.6470588236,,
December 1997,-1418043.6470588236,,
March 1998,-1418043.6470588236,,
June 1998,-1418043.6470588236,,
September 1998,-1418043.6470588236,,
December 1998,-1418043.6470588236,,
March 1999,-1418043.6470588236,,
June 1999,-1418043.6470588236,,
September 1999,-1418043.6470588236,,
December 1999,-1418043.6470588236,,
March 2000,-1418043.6470588236,,
June 2000,-1418043.6470588236,,
September 2000,-1418043.6470588236,,
December 2000,-1418043.6470588236,,
March 2001,-1418043.6470588236,,
June 2001,-1418043.6470588236,,
September 2001,-1418043.6470588236,,
December 2001,-1418043.6470588236,,
March 2002,-1418043.6470588236,,
June 2002,-1418043.6470588236,,
September 2002,-1418043.6470588236,,
December 2002,-1418043.6470588236,,
March 2003,-1418043.6470588236,,
June 2003,-1418043.6470588236,,
September 2003,-1418043.6470588236,,
December 2003,-1418043.6470588236,,
March 2004,-1418043.6470588236,,
June 2004,-1418043.6470588236,,
September 2004,-1418043.6470588236,,
December 2004,-1418043.6470588236,,
March 2005,-1418043.6470588236,,
June 2005,-1418043.6470588236,,
September 2005,-1418043.6470588236,,
December 2005,-1418043.6470588236,,
March 2006,-1418043.6470588236,,
June 2006,-1418043.6470588236,,
September 2006,-1418043.6470588236,,
December 2006,-1418043.6470588236,,
March 2007,-1418043.6470588236,,
June 2007,-1418043.6470588236,,
September 2007,-1418043.6470588236,,
December 2007,-1418043.6470588236,,
March 2008,-1418043.6470588236,,
June 2008,-1418043.6470588236,,
September 2008,-1418043.6470588236,,
December 2008,-1418043.6470588236,,
March 2009,-4588853.5,,
June 2009,-4588853.5,,
September 2009,-4588853.5,,
December 2009,-4588853.5,,
March 2010,-18165173.0,,
June 2010,-1724851.0,,
September 2010,-1716323.0,,
December 2010,-4187141.0,3356649.0,3259512.0
March 2011,-1761367.0,,
June 2011,-2500596.0,1912006.0,1817503.0
September 2011,-513318.0,1006571.0,912562.0
December 2011,-2017764.0,14512368.0,14418854.0
March 2012,-3142259.0,7862947.0,7769925.0
June 2012,116910814.0,117888285.0,120.0
September 2012,-3891805.0,114527288.0,120.0
