,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,,,,,,
December 2011,,,,,,
March 2012,,,,,,
June 2012,,,,,,
September 2012,1098347.0,504638.5,-3623944.75,,,
December 2012,1098347.0,504638.5,-3623944.75,,,
March 2013,1098347.0,504638.5,-3623944.75,,,
June 2013,1098347.0,504638.5,-3623944.75,,,
September 2013,351189.0,203367.0,-240389.0,16071983.0,,368232.0
December 2013,1754432.0,548225.0,-5577190.0,,,
March 2014,1555006.0,733096.0,-1433854.0,,,
June 2014,1344683.0,543233.0,3408326.0,,,
September 2014,505109.0,178280.0,1127904.0,14473962.0,14070670.0,403292.0
December 2014,1538075.0,418821.0,-1343477.0,13425793.0,13020239.0,405554.0
March 2015,1377261.0,281584.0,-426164.0,11826615.0,11442283.0,384332.0
June 2015,1033333.0,129710.0,463986.0,11213018.0,10725191.0,487827.0
September 2015,1148612.0,199374.0,-1537374.0,10385927.0,9866619.0,519308.0
December 2015,1795514.0,288849.0,-1629803.0,10354493.0,9692552.0,661941.0
March 2016,1422278.0,309062.0,-861010.0,9428738.0,8715480.0,713258.0
June 2016,1369570.0,470097.0,-1194077.0,8500018.0,7726429.0,773589.0
September 2016,1592683.0,661437.0,-1341190.0,12937804.0,12099655.0,838149.0
December 2016,1556332.0,460865.0,-1485672.0,11467053.0,10589950.0,877103.0
March 2017,1210576.0,329371.0,-1103677.0,10222989.0,9348684.0,874305.0
June 2017,1314148.0,536169.0,-1220361.0,9022272.0,8119349.0,902923.0
September 2017,1371777.0,646995.0,-1220938.0,7720005.0,6758447.0,961558.0
December 2017,1410366.0,631034.0,-1400746.0,6593394.0,5657306.0,936088.0
March 2018,1407909.0,493873.0,-1352527.0,5329746.0,4270775.0,1058971.0
June 2018,421993.0,465180.0,-1156672.0,12801300.0,11633690.0,1167610.0
September 2018,2049831.0,497315.0,-1129004.0,11779975.0,10655984.0,1123991.0
December 2018,1459354.0,257391.0,-1405704.0,10499948.0,9462396.0,1037552.0
March 2019,540778.0,375734.0,-528830.0,9151015.0,8138930.0,1012085.0
June 2019,1320854.0,502927.0,-1294007.0,7227620.0,7123691.0,
September 2019,1381376.0,217765.0,-953897.0,5717764.0,5644706.0,
December 2019,1213482.0,527998.0,-1094333.0,5089362.0,4827205.0,
March 2020,1626768.0,502814.0,-1489636.0,7632624.0,7426022.0,
June 2020,1878419.0,1143868.0,-1765763.0,8922754.0,6220807.0,
September 2020,2010974.0,1154771.0,-2014498.0,10762375.0,8104018.0,
December 2020,2613802.0,1379654.0,-2637612.0,10290769.0,7667325.0,
March 2021,9510431.0,7975304.0,-2259987.0,24001690.0,21418359.0,
June 2021,,4464347.0,-4759510.0,16877343.0,14334307.0,
September 2021,,4127767.0,-3685241.0,14584655.0,12090731.0,
December 2021,,3951046.0,-4378677.0,12343356.0,9891792.0,
March 2022,,3042815.0,-4569316.0,20407623.0,17999889.0,
June 2022,,4547543.0,-5787020.0,17541201.0,15180434.0,
