,OperatingExpenses,Assets
March 2019,4176505.0,
June 2019,8362430.0,
September 2019,4670003.0,
December 2019,5398459.0,527343078.0
March 2020,6110396.0,604487329.0
June 2020,5750168.0,614232263.0
September 2020,6341135.0,628957089.0
December 2020,8465515.0,588477181.0
March 2021,5579725.0,585798025.0
June 2021,7100522.0,730255692.0
September 2021,6839447.0,714254160.0
December 2021,19394709.0,693542158.0
March 2022,9219798.0,772596045.0
June 2022,8590119.0,753312256.0
