,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,11908750.0,7077000.0,,
June 2010,11908750.0,7077000.0,,
September 2010,11908750.0,7077000.0,,
December 2010,11908750.0,7077000.0,,
March 2011,13793000.0,9742000.0,,
June 2011,16805000.0,8277000.0,,
September 2011,15822000.0,13950000.0,,
December 2011,18510000.0,12384000.0,235613000.0,183563000.0
March 2012,17627000.0,12099000.0,274610000.0,223105000.0
June 2012,20711000.0,13321000.0,287994000.0,224772000.0
September 2012,21153000.0,14065000.0,312720000.0,237672000.0
December 2012,26377000.0,14999000.0,350814000.0,250955000.0
March 2013,27083000.0,12680000.0,356746000.0,255397000.0
June 2013,28541000.0,14118000.0,374517000.0,273469000.0
September 2013,27893000.0,16437000.0,405464000.0,305196000.0
December 2013,32980000.0,18759000.0,432877000.0,330968000.0
March 2014,32359000.0,17364000.0,458637000.0,352264000.0
June 2014,38671000.0,14814000.0,537964000.0,374839000.0
September 2014,42875000.0,19040000.0,565031000.0,401940000.0
December 2014,49761000.0,18423000.0,594026000.0,415087000.0
March 2015,46938000.0,14714000.0,609534000.0,433815000.0
June 2015,55976000.0,19231000.0,636493000.0,456966000.0
September 2015,55431000.0,22873000.0,703728000.0,500060000.0
December 2015,64414000.0,27638000.0,778536000.0,528935000.0
March 2016,61494000.0,23899000.0,807865000.0,552238000.0
June 2016,64241000.0,24430000.0,843888000.0,573522000.0
September 2016,67491000.0,26174000.0,909199000.0,635723000.0
December 2016,71432000.0,24763000.0,925811000.0,646551000.0
March 2017,78453000.0,23641000.0,986987000.0,708010000.0
June 2017,80419000.0,37359000.0,1079383000.0,788481000.0
September 2017,81190000.0,42634000.0,1173006000.0,883742000.0
December 2017,84793000.0,-30874000.0,1250256000.0,960033000.0
March 2018,89641000.0,64418000.0,1343402000.0,970180000.0
June 2018,93273000.0,50255000.0,1392195000.0,1024519000.0
September 2018,93226000.0,65618000.0,1503982000.0,1129002000.0
December 2018,97447000.0,59965000.0,1611802000.0,1199068000.0
March 2019,101786000.0,60754000.0,1831435000.0,1244747000.0
June 2019,111762000.0,58777000.0,1931451000.0,1285823000.0
September 2019,118886000.0,67002000.0,2040163000.0,1364692000.0
December 2019,124999000.0,74524000.0,2244208000.0,1474211000.0
March 2020,125108000.0,85565000.0,2311881000.0,1507737000.0
June 2020,114191000.0,66624000.0,2389130000.0,1598336000.0
September 2020,116530000.0,89432000.0,2555425000.0,1752222000.0
December 2020,128929000.0,85539000.0,2721332000.0,1912782000.0
March 2021,136389000.0,109046000.0,2780541000.0,2004718000.0
June 2021,151910000.0,114671000.0,2961615000.0,2038018000.0
September 2021,169498000.0,115656000.0,3242233000.0,2092194000.0
December 2021,190939000.0,142279000.0,3523227000.0,2269480000.0
March 2022,237277000.0,89719000.0,3507570000.0,2266753000.0
June 2022,232527000.0,18604000.0,3563964000.0,2359678000.0
