,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,238038.0,,263382.0,,,
December 2010,25378.0,,844587.0,,,
March 2011,10939.0,96601.5,-2008438.0,,,
June 2011,1006707.0,96601.5,1664864.0,16549.0,,
September 2011,23478.0,135201.0,-23478.0,14877.0,,
December 2011,12430.0,80955.0,-12430.0,7306334.0,6549828.0,
March 2012,445507.0,69326.0,979451.0,0.0,,
June 2012,1057787.0,82838.0,1150045.0,,,
September 2012,451825.0,62170.0,2023552.0,12277204.0,11851951.0,
December 2012,857839.0,359719.0,2726723.0,15300429.0,14870502.0,
March 2013,361329.0,60288.0,4113121.0,19084961.0,18175877.0,
June 2013,324120.0,36046.0,6380082.0,36011161.0,33018970.0,
September 2013,302356.0,32243.0,1986933.0,38194396.0,35206817.0,
December 2013,378892.0,27595.0,-80617.0,38337695.0,35377268.0,
March 2014,254665.0,23711.0,-217224.0,37808388.0,34895699.0,
June 2014,188921.0,23569.0,-154247.0,37713313.0,34819530.0,
September 2014,151586.0,32344.0,-118871.0,38161363.0,35290076.0,
December 2014,164534.0,13332.0,2387284.0,40276350.0,37714910.0,2364190.0
March 2015,175848.0,23787.0,2315326.0,42850018.0,40650141.0,2022317.0
June 2015,312342.0,31597.0,2589506.0,60831067.0,58499403.0,1657014.0
September 2015,8413754.0,48770.0,-6039573.0,60640455.0,57107167.0,1665059.0
December 2015,276930.0,38373.0,-982042.0,64516018.0,55720659.0,7050778.0
March 2016,569145.0,47109.0,1413700.0,67652217.0,55408676.0,10541777.0
June 2016,559483.0,106409.0,1491474.0,69728653.0,51075613.0,18146995.0
September 2016,626964.0,225067.0,1336492.0,73176410.0,49165875.0,23535612.0
December 2016,911255.0,417560.0,1042168.0,70056018.0,55346409.0,14279610.0
March 2017,1041093.0,639540.0,1709757.0,76136120.0,52041708.0,23680967.0
June 2017,1093003.0,653033.0,1950176.0,75701530.0,60712934.0,14595171.0
