,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3042750.0,-179000.0,,
June 2009,3042750.0,-1224000.0,,
September 2009,3042750.0,-920000.0,,
December 2009,3042750.0,-6421000.0,,
March 2010,1144500.0,5328000.0,,
June 2010,1144500.0,4088000.0,,
September 2010,1144500.0,9878000.0,,
December 2010,1144500.0,16460000.0,1797432000.0,1717828000.0
March 2011,1512000.0,22377000.0,,
June 2011,2155000.0,-984000.0,6007937000.0,5705128000.0
September 2011,2850000.0,54609000.0,8818809000.0,8349172000.0
December 2011,3156000.0,51430000.0,8100384000.0,7618351000.0
March 2012,3550000.0,51800000.0,11330982000.0,
June 2012,4181000.0,24004000.0,12980702000.0,
September 2012,3954000.0,,17864695000.0,
December 2012,5993000.0,,16813944000.0,
March 2013,6561000.0,,19002891000.0,
June 2013,9486000.0,,19640751000.0,
September 2013,10017000.0,,17154166000.0,
December 2013,,,17173862000.0,
March 2014,,,17425798000.0,
June 2014,,,17814669000.0,
September 2014,,,19154825000.0,
December 2014,,,21084309000.0,
March 2015,,123052500.0,21678055000.0,
June 2015,,123052500.0,18447721000.0,
September 2015,,123052500.0,17785313000.0,
December 2015,,123052500.0,14575772000.0,
March 2016,,-88930000.0,16684605000.0,
June 2016,,-16981000.0,20740438000.0,
September 2016,,117786000.0,21799896000.0,
December 2016,,341403000.0,20112056000.0,
March 2017,,71985000.0,24270844000.0,
June 2017,,8618000.0,23781033000.0,
September 2017,,102064000.0,27803774000.0,
December 2017,,165904000.0,24789313000.0,
March 2018,,334809000.0,24077165000.0,
June 2018,,139490000.0,22275988000.0,
September 2018,,35946000.0,31530079000.0,
December 2018,,-554535000.0,30132479000.0,
March 2019,,-25935000.0,28500550000.0,
June 2019,,-90557000.0,34340236000.0,
September 2019,,305700000.0,32164227000.0,
December 2019,,134754000.0,35921622000.0,
March 2020,,-1869656000.0,22202648000.0,
June 2020,,-173564000.0,21482322000.0,
September 2020,,201914000.0,20587650000.0,
December 2020,,211171000.0,19515921000.0,
March 2021,,240157000.0,15991915000.0,
June 2021,,-117960000.0,12502112000.0,
September 2021,,66324000.0,11484548000.0,
December 2021,,-1294000.0,12114305000.0,
March 2022,,285270000.0,12273808000.0,
June 2022,,-72420000.0,13737450000.0,
