,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2019,,-2300.0,50000.0,25000.0
March 2020,10474500.0,-776839.0,231843054.0,1800369.0
June 2020,10474500.0,-2618735.0,231466990.0,1345482.0
September 2020,10474500.0,-2416660.0,231395659.0,1200758.0
December 2020,10474500.0,-8509766.0,65689000.0,29720000.0
March 2021,11178000.0,5685300.0,231036262.0,736155.0
June 2021,11212000.0,3205000.0,230754006.0,747181.0
September 2021,30487500.0,-432034.0,230299733.0,287110.0
December 2021,30487500.0,-19385266.0,203439000.0,154056000.0
March 2022,29806000.0,19286000.0,206512000.0,139840000.0
June 2022,28348000.0,-5453000.0,189740000.0,112205000.0
