,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2016,209478.0,-113032.0,,,
September 2016,191619.0,-110437.0,,,
December 2016,193520.0,-109667.0,,,
March 2017,244015.0,-205641.0,,,
June 2017,192435.0,-126729.0,635698.0,613594.0,22104.0
September 2017,168574.0,-101298.0,,,
December 2017,195996.0,-112910.0,776295.0,754927.0,21368.0
March 2018,138812.0,-1602.0,719781.0,695670.0,
June 2018,170457.0,-93304.0,609514.0,586316.0,
September 2018,138607.0,-58039.0,582902.0,560616.0,
December 2018,125727.0,-3568.0,786695.0,762923.0,
March 2019,154502.0,4936.0,916736.0,866776.0,
June 2019,183403.0,-100609.0,741464.0,693338.0,
September 2019,188723.0,-30374.0,749279.0,695167.0,
December 2019,153255.0,-41599.0,752097.0,699326.0,
March 2020,177671.0,-185.0,817802.0,548384.0,
June 2020,200235.0,-69269.0,1142902.0,893064.0,
September 2020,341675.0,53103.0,1250824.0,1008180.0,
December 2020,342103.0,-56060.0,1219565.0,995331.0,
March 2021,470949.0,-225529.0,1166987.0,963753.0,
June 2021,489850.0,-16039.0,1262764.0,1041222.0,221542.0
September 2021,386253.0,28201.0,1075782.0,876387.0,
December 2021,439276.0,-99314.0,1060400.0,884280.0,
March 2022,403695.0,-95751.0,1022197.0,869233.0,
June 2022,3083253.0,175527.0,893915.0,803040.0,90875.0
