,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,32709.0,,52708.5,933908.0,,,
June 2012,32709.0,,52708.5,22978.0,,,
September 2012,32709.0,,35353.0,-36220.0,,,
December 2012,32709.0,,89621.0,-68738.0,219642.0,94642.0,
March 2013,29783.0,,22930.5,-18649.0,,,
June 2013,4453.0,,22930.5,-8979.0,,,
September 2013,8862.0,,67901.0,-70105.0,51354.0,51354.0,
December 2013,-6555.0,,,256127.0,307045.0,142045.0,
March 2014,16030.0,,,-16540.0,8398923.0,181242.0,
June 2014,51932.0,,,-51442.0,8548727.0,180996.0,
September 2014,209482.0,,,-3646126.5,8569020.0,160789.0,
December 2014,139559.0,,,-3646126.5,1573741.0,1547.0,
March 2015,37633.0,,,-58080.0,3773413.0,6369.0,
June 2015,54137.0,,,-62424.0,3764480.0,2586.0,
September 2015,93477.0,,,,1138582.0,13628.0,
December 2015,63426.0,,,,129040.0,7271.0,
March 2016,44666.0,188954.0,,-5448.0,118671.0,2052.0,
June 2016,166628.0,149778.0,,-170829.0,121796.0,10327.0,
September 2016,592538.0,205503.0,,-596824.0,,,
December 2016,852116.0,316298.0,,-2603674.0,583390.0,499779.0,
March 2017,450772.0,448891.0,,1428692.0,,,
June 2017,824110.0,344001.0,,458860.0,276870.0,202563.0,
September 2017,90283.0,110125.0,,-328233.0,230762.0,159607.0,
December 2017,1323659.0,90917.0,,-430492.0,750153.0,690525.0,
March 2018,636505.0,,,-452078.0,1567479.0,1516242.0,
June 2018,436922.0,107668.0,,-477917.0,1336427.0,569608.0,
September 2018,325476.0,112096.0,,-511155.0,1239889.0,349966.0,
December 2018,327051.0,107246.0,,-327051.0,262387.0,170711.0,
March 2019,131530.0,39580.0,,-288468.0,146164.0,70514.0,
June 2019,321502.0,185695.0,,-321502.0,,,
September 2019,216121.0,76724.0,,-216121.0,,,
December 2019,456923.0,94979.0,,-438619.0,,,
March 2020,713975.0,131592.0,,-625689.0,,,
June 2020,485394.0,97255.0,,-383244.0,,,
September 2020,588942.0,96559.0,,-722281.0,,,
December 2020,1716576.0,167968.0,,-8984260.0,,,
March 2021,3155383.0,154302.0,,-3146390.0,,,
June 2021,1782016.0,244254.0,,-1557772.0,,,
September 2021,2912720.0,493441.0,,-2740601.0,,,
December 2021,3503496.0,811288.0,,-2564817.0,,,
March 2022,5729569.0,1057158.0,,-4825938.0,,,
June 2022,4056123.0,532770.0,,-3811599.0,,,
