,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 1999,160482.1590909091,31307.68181818182,83234.0,-521775.75,,
June 1999,160482.1590909091,31307.68181818182,83234.0,-521775.75,,
September 1999,160482.1590909091,31307.68181818182,83234.0,-521775.75,,
December 1999,160482.1590909091,31307.68181818182,83234.0,-521775.75,,
March 2000,160482.1590909091,31307.68181818182,83234.0,-94509.75,,
June 2000,160482.1590909091,31307.68181818182,83234.0,-94509.75,,
September 2000,160482.1590909091,31307.68181818182,83234.0,-94509.75,,
December 2000,160482.1590909091,31307.68181818182,83234.0,-94509.75,,
March 2001,160482.1590909091,31307.68181818182,83234.0,-66556.0,,
June 2001,160482.1590909091,31307.68181818182,83234.0,-66556.0,,
September 2001,160482.1590909091,31307.68181818182,83234.0,-66556.0,,
December 2001,160482.1590909091,31307.68181818182,83234.0,-66556.0,,
March 2002,160482.1590909091,31307.68181818182,83234.0,-46180.25,,
June 2002,160482.1590909091,31307.68181818182,83234.0,-46180.25,,
September 2002,160482.1590909091,31307.68181818182,83234.0,-46180.25,,
December 2002,160482.1590909091,31307.68181818182,83234.0,-46180.25,,
March 2003,160482.1590909091,31307.68181818182,83234.0,-54201.0,,
June 2003,160482.1590909091,31307.68181818182,83234.0,-54201.0,,
September 2003,160482.1590909091,31307.68181818182,83234.0,-54201.0,,
December 2003,160482.1590909091,31307.68181818182,83234.0,-54201.0,,
March 2004,160482.1590909091,31307.68181818182,83234.0,-51410.0,,
June 2004,160482.1590909091,31307.68181818182,83234.0,-51410.0,,
September 2004,160482.1590909091,31307.68181818182,83234.0,-51410.0,,
December 2004,160482.1590909091,31307.68181818182,83234.0,-51410.0,,
March 2005,160482.1590909091,31307.68181818182,83234.0,-49319.25,,
June 2005,160482.1590909091,31307.68181818182,83234.0,-49319.25,,
September 2005,160482.1590909091,31307.68181818182,83234.0,-49319.25,,
December 2005,160482.1590909091,31307.68181818182,83234.0,-49319.25,,
March 2006,160482.1590909091,31307.68181818182,83234.0,-284889.75,,
June 2006,160482.1590909091,31307.68181818182,83234.0,-284889.75,,
September 2006,160482.1590909091,31307.68181818182,83234.0,-284889.75,,
December 2006,160482.1590909091,31307.68181818182,83234.0,-284889.75,,
March 2007,160482.1590909091,31307.68181818182,83234.0,-99238.25,,
June 2007,160482.1590909091,31307.68181818182,83234.0,-99238.25,,
September 2007,160482.1590909091,31307.68181818182,83234.0,-99238.25,,
December 2007,160482.1590909091,31307.68181818182,83234.0,-99238.25,,
March 2008,160482.1590909091,31307.68181818182,83234.0,-220882.5,,
June 2008,160482.1590909091,31307.68181818182,83234.0,-220882.5,,
September 2008,160482.1590909091,31307.68181818182,83234.0,-220882.5,,
December 2008,160482.1590909091,31307.68181818182,83234.0,-220882.5,,
March 2009,160482.1590909091,31307.68181818182,83234.0,-273660.25,,
June 2009,160482.1590909091,31307.68181818182,83234.0,-273660.25,,
September 2009,160482.1590909091,31307.68181818182,83234.0,-273660.25,,
December 2009,160482.1590909091,31307.68181818182,83234.0,-273660.25,,
March 2010,168573.5,24548.0,139569.0,-170086.0,,
June 2010,168573.5,24548.0,139569.0,-170086.0,,
September 2010,210376.0,2247.0,204220.0,-214082.0,,
December 2010,559377.0,425340.0,130129.0,-527793.0,35380.0,3222.0
March 2011,177039.0,46049.0,127596.0,29592.0,,
June 2011,139114.0,32950.0,101741.0,-141579.0,,
September 2011,156977.0,46144.0,106863.0,-159821.0,102814.0,78779.0
December 2011,176417.0,91963.0,80259.0,-201375.0,66685.0,43729.0
March 2012,171455.0,17107.0,150316.0,-171455.0,21120.0,2196.0
June 2012,99408.0,13908.0,81225.0,-99470.0,67732.0,53083.0
September 2012,158938.0,53107.0,102393.0,-159575.0,17251.0,6040.0
December 2012,154527.0,46068.0,106212.0,-155450.0,24720.0,15756.0
March 2013,102158.0,4642.0,96045.0,-103120.0,23195.0,18988.0
June 2013,108890.0,7118.0,100327.0,-109975.0,7677.0,1629.0
September 2013,87002.0,13920.0,71945.0,-88141.0,7949.0,3038.0
December 2013,183100.0,33739.0,148656.0,-184299.0,23195.0,18988.0
March 2014,191332.0,14226.0,176363.0,-192460.0,508619.0,502801.0
June 2014,327382.0,50220.0,276564.0,328383.0,386349.0,379952.0
September 2014,354690.0,91809.0,262169.0,-355513.0,396296.0,386697.0
December 2014,316900.0,43407.0,272782.0,-972428.0,331816.0,322929.0
March 2015,279635.0,21603.0,257220.0,-280208.0,190211.0,179099.0
June 2015,200331.0,22754.0,176411.0,-200826.0,79430.0,45146.0
September 2015,206780.0,23483.0,180340.0,-207280.0,93848.0,52211.0
December 2015,371360.0,124573.0,245642.0,-484769.0,53081.0,23464.0
March 2016,185189.0,37544.0,145593.0,-473612.0,38686.0,11121.0
June 2016,188034.0,31934.0,154049.0,-188551.0,33152.0,7638.0
September 2016,212345.0,31453.0,178901.0,-212427.0,33475.0,9952.0
