,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1506324.75,-1691554.5,,,
June 2009,1506324.75,-1691554.5,,,
September 2009,1506324.75,-1691554.5,,,
December 2009,1506324.75,-1691554.5,,,
March 2010,1179346.0,-845925.0,,,
June 2010,1090723.0,-1167835.0,,,
September 2010,1263472.0,-1279227.0,,,
December 2010,1273975.0,-1474710.0,4215123.0,1885856.0,596981.0
March 2011,1577505.0,-1696024.0,,,
June 2011,1745549.0,-1974165.0,6085884.0,3736916.0,582936.0
September 2011,1903156.0,-1937124.0,4908391.0,2408627.0,578345.0
December 2011,2033849.0,-1875323.0,12874803.0,10524447.0,445180.0
March 2012,2785381.0,-4058540.0,10687850.0,8369181.0,445180.0
June 2012,2205701.0,-1561179.0,9207359.0,6336743.0,815938.0
September 2012,2423840.0,-2517951.0,9534064.0,6003308.0,370759.0
December 2012,3063240.0,-3844229.0,7818460.0,3743822.0,68958.0
March 2013,3607600.0,-3078891.0,10525576.0,6126750.0,68958.0
June 2013,2787847.0,-2604885.0,8403097.0,3559902.0,68958.0
September 2013,3257763.0,-3869099.0,16900754.0,11623992.0,68958.0
December 2013,3805165.0,-3510651.0,15215287.0,9114780.0,68958.0
March 2014,2563307.0,-357225.0,13499267.0,6220316.0,68958.0
June 2014,2760058.0,-3035704.0,11462764.0,3563963.0,68958.0
September 2014,2444972.0,-2576750.0,9044488.0,1026134.0,268895.0
December 2014,3267462.0,-4346638.0,18457702.0,11104141.0,297687.0
March 2015,2838047.0,-4194465.0,15153592.0,8128073.0,295867.0
June 2015,2869281.0,-2728876.0,12643863.0,5928838.0,294061.0
September 2015,2459111.0,1792956.0,10218449.0,3832158.0,737438.0
December 2015,2257843.0,-4674752.0,8318112.0,2396905.0,714382.0
March 2016,2293341.0,-537142.0,7004249.0,1416129.0,650271.0
June 2016,2210380.0,-3185359.0,7757085.0,2833555.0,270342.0
September 2016,2128532.0,-1810425.0,6772846.0,2120174.0,270413.0
December 2016,1941201.0,-2106846.0,6079539.0,1802839.0,201524.0
March 2017,2347804.0,-2728440.0,4746000.0,800016.0,201593.0
June 2017,1755152.0,-1875446.0,4274105.0,616709.0,200663.0
September 2017,1453459.0,-4407067.0,3736863.0,390333.0,216724.0
December 2017,2126045.0,-5899706.0,3324164.0,280839.0,240934.0
March 2018,1749737.0,-12075982.0,2935749.0,239639.0,
June 2018,1437734.0,-319039.0,2947299.0,536694.0,
September 2018,1548927.0,5536558.0,6051627.0,3935991.0,
December 2018,2137472.0,3532470.0,4136978.0,3289485.0,347493.0
March 2019,1072042.0,-1342581.0,3317988.0,2159525.0,
June 2019,1381393.0,-1692875.0,2075592.0,953654.0,
September 2019,970990.0,-1346091.0,1358665.0,260567.0,
December 2019,1105058.0,-1591585.0,1489180.0,415309.0,
March 2020,900119.0,107025.0,1809333.0,760121.0,
June 2020,1072720.0,-1383314.0,1452818.0,428776.0,
September 2020,954388.0,-1163791.0,1217601.0,219135.0,
December 2020,785588.0,-847631.0,1900307.0,927815.0,
March 2021,903279.0,-845958.0,1658359.0,712256.0,
June 2021,907167.0,-835193.0,1351956.0,384107.0,
September 2021,925594.0,-1019050.0,1200228.0,262438.0,
December 2021,765508.0,-583038.0,1177821.0,270561.0,
March 2022,782184.0,-1115665.0,1061063.0,184822.0,
June 2022,520230.0,-773796.0,945890.0,111765.0,
