,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,7438250.0,3914750.0,3523500.0,-4741750.0,,
June 2012,7438250.0,3914750.0,3523500.0,-4741750.0,,
September 2012,7438250.0,3914750.0,3523500.0,-4741750.0,,
December 2012,7438250.0,3914750.0,3523500.0,-4741750.0,,
March 2013,9954500.0,5560500.0,4394000.0,-7369000.0,,
June 2013,9954500.0,5560500.0,4394000.0,-6889000.0,,
September 2013,9090000.0,4586000.0,4504000.0,-5016000.0,,
December 2013,10179000.0,4638000.0,5541000.0,-6740000.0,75411000.0,74774000.0
March 2014,10906000.0,4696000.0,6210000.0,-7056000.0,,
June 2014,12465000.0,5150000.0,7315000.0,-7429000.0,,
September 2014,12429000.0,5236000.0,7193000.0,-7885000.0,56113000.0,53479000.0
December 2014,13801000.0,4742000.0,9059000.0,-8310000.0,202496000.0,201125000.0
March 2015,18128000.0,4998000.0,13130000.0,-14060000.0,192220000.0,187792000.0
June 2015,25085000.0,5263000.0,19822000.0,-19726000.0,297327000.0,291507000.0
September 2015,27143000.0,5247000.0,21896000.0,-19454000.0,287684000.0,279191000.0
December 2015,33497000.0,5874000.0,27623000.0,-14191000.0,291183000.0,282631000.0
March 2016,35004000.0,6361000.0,28643000.0,-9288000.0,274450000.0,265880000.0
June 2016,42481000.0,8169000.0,34312000.0,-8779000.0,412312000.0,402478000.0
September 2016,43559000.0,7923000.0,35636000.0,-3886000.0,419861000.0,408939000.0
December 2016,55108000.0,11276000.0,43832000.0,-9825000.0,430583000.0,420291000.0
March 2017,59419000.0,8699000.0,50720000.0,-14507000.0,417865000.0,407359000.0
June 2017,63811000.0,9537000.0,54274000.0,-11610000.0,420772000.0,410293000.0
September 2017,62358000.0,9381000.0,52977000.0,-6230000.0,437936000.0,426597000.0
December 2017,71684000.0,9943000.0,61741000.0,-4311000.0,454056000.0,441181000.0
March 2018,77703000.0,11085000.0,66618000.0,-17713000.0,444845000.0,427522000.0
June 2018,76122000.0,11416000.0,64706000.0,-10620000.0,449889000.0,431644000.0
September 2018,76485000.0,12478000.0,64007000.0,-11265000.0,451050000.0,432817000.0
December 2018,84757000.0,13480000.0,71277000.0,-9607000.0,463116000.0,443859000.0
March 2019,95463000.0,14135000.0,81328000.0,-44076000.0,458114000.0,409954000.0
June 2019,90503000.0,14930000.0,75573000.0,-28021000.0,447993000.0,400684000.0
September 2019,85924000.0,13019000.0,72905000.0,-17847000.0,447738000.0,400801000.0
December 2019,92939000.0,16933000.0,76006000.0,-13742000.0,469645000.0,422052000.0
March 2020,83614000.0,12212000.0,71402000.0,-24888000.0,459961000.0,413560000.0
June 2020,70611000.0,10444000.0,60167000.0,-41063000.0,753172000.0,716937000.0
September 2020,79626000.0,11114000.0,68512000.0,-9985000.0,778444000.0,742259000.0
December 2020,78903000.0,11830000.0,67073000.0,-7129000.0,789428000.0,753106000.0
March 2021,84806000.0,11534000.0,73272000.0,-29561000.0,775672000.0,738719000.0
June 2021,85749000.0,11869000.0,73880000.0,-21590000.0,599543000.0,556685000.0
September 2021,111074000.0,11553000.0,79521000.0,-50075000.0,582428000.0,538867000.0
December 2021,95347000.0,12709000.0,82638000.0,-30134000.0,574544000.0,531204000.0
March 2022,91861000.0,12536000.0,79325000.0,-34325000.0,532879000.0,490379000.0
June 2022,96525000.0,12552000.0,83973000.0,-24990000.0,523916000.0,483302000.0
