,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,92865750.0,103781500.0,-130842000.0,,,
December 2008,92865750.0,103781500.0,-130842000.0,,,
March 2009,92865750.0,103781500.0,-130842000.0,,,
June 2009,92865750.0,103781500.0,-130842000.0,,,457234000.0
September 2009,78209000.0,77636000.0,20405000.0,,,
December 2009,83301000.0,102673000.0,21794000.0,,,
March 2010,84741000.0,93714000.0,57016000.0,,,
June 2010,83309000.0,87349000.0,113085000.0,3907056000.0,2835465000.0,365829000.0
September 2010,94720000.0,88037000.0,154196000.0,,,
December 2010,94897000.0,91166000.0,185492000.0,4168461000.0,3126311000.0,324706000.0
March 2011,95617000.0,98967000.0,209783000.0,4449343000.0,3430891000.0,354916000.0
June 2011,100929000.0,91261000.0,245017000.0,4675521000.0,3676010000.0,353652000.0
September 2011,107762000.0,94076000.0,191995000.0,4565317000.0,3596919000.0,352275000.0
December 2011,116363000.0,93801000.0,110797000.0,4700988000.0,3749059000.0,347846000.0
March 2012,110102000.0,90996000.0,205346000.0,4933204000.0,3987327000.0,342505000.0
June 2012,118710000.0,93793000.0,247877000.0,5100308000.0,4164043000.0,342365000.0
September 2012,119742000.0,97185000.0,135367000.0,5065476000.0,4140957000.0,346035000.0
December 2012,121608000.0,94241000.0,106630000.0,5068763000.0,4136300000.0,344809000.0
March 2013,118788000.0,98487000.0,166382000.0,5194473000.0,4263656000.0,345841000.0
June 2013,127694000.0,97899000.0,134770000.0,5287357000.0,4351503000.0,347759000.0
September 2013,132273000.0,98496000.0,111197000.0,5283552000.0,4354738000.0,357755000.0
December 2013,134587000.0,96746000.0,139246000.0,5440734000.0,4507534000.0,359859000.0
March 2014,134161000.0,93449000.0,203581000.0,5486851000.0,4542329000.0,365687000.0
June 2014,138448000.0,96216000.0,128731000.0,5538664000.0,4586830000.0,330263000.0
September 2014,143637000.0,101644000.0,72233000.0,5301572000.0,4368537000.0,329959000.0
December 2014,133557000.0,104873000.0,20268000.0,4987366000.0,4046248000.0,323353000.0
March 2015,124583000.0,98608000.0,131638000.0,4902220000.0,3967111000.0,321081000.0
June 2015,128839000.0,101739000.0,142019000.0,4826012000.0,3904576000.0,314591000.0
September 2015,119943000.0,91663000.0,104897000.0,4571323000.0,3675418000.0,302868000.0
December 2015,118272000.0,96532000.0,152207000.0,4572516000.0,3684705000.0,292393000.0
March 2016,115589000.0,87407000.0,175777000.0,4782102000.0,3906473000.0,287874000.0
June 2016,127454000.0,103797000.0,271541000.0,4962432000.0,3868032000.0,278014000.0
September 2016,129233000.0,94388000.0,178101000.0,4996098000.0,3929162000.0,272351000.0
December 2016,130912000.0,93532000.0,238251000.0,5094456000.0,4031639000.0,
March 2017,130170000.0,96252000.0,253562000.0,5324445000.0,4253330000.0,
June 2017,136373000.0,104039000.0,256162000.0,5532173000.0,4392066000.0,
September 2017,146732000.0,107713000.0,280936000.0,5690398000.0,4559496000.0,
December 2017,156745000.0,105546000.0,-134319000.0,5407268000.0,4353993000.0,
March 2018,153284000.0,113518000.0,306881000.0,5598184000.0,4540514000.0,
June 2018,151951000.0,116649000.0,348767000.0,5619356000.0,4549000000.0,
September 2018,153530000.0,114438000.0,395944000.0,5645109000.0,4521044000.0,
December 2018,165903000.0,112462000.0,369100000.0,5605287000.0,4485514000.0,
March 2019,184887000.0,182184000.0,192728000.0,9187605000.0,4442628000.0,
June 2019,206710000.0,190040000.0,217845000.0,9008516000.0,4315075000.0,
September 2019,210580000.0,188345000.0,346525000.0,9229399000.0,4355749000.0,
December 2019,220751000.0,192253000.0,380555000.0,9250720000.0,4377443000.0,
March 2020,215433000.0,185760000.0,78452000.0,8845946000.0,4318465000.0,
June 2020,217100000.0,167791000.0,411253000.0,9279960000.0,4723545000.0,
September 2020,219038000.0,172631000.0,420567000.0,9320096000.0,4754699000.0,
December 2020,229064000.0,181909000.0,457251000.0,9814644000.0,5222954000.0,
March 2021,238957000.0,183040000.0,567496000.0,9939240000.0,5405165000.0,
June 2021,241428000.0,192022000.0,632978000.0,10271124000.0,5696248000.0,
September 2021,258153000.0,193261000.0,1068417000.0,11146477000.0,6144672000.0,
December 2021,265031000.0,213479000.0,717444000.0,11680237000.0,6701475000.0,
March 2022,285189000.0,216489000.0,730572000.0,12017812000.0,6582717000.0,
June 2022,296881000.0,236778000.0,805374000.0,12597088000.0,7168911000.0,
