,OperatingExpenses,NetIncomeLoss,Assets
March 2009,669128.75,,
June 2009,669128.75,,
September 2009,669128.75,,
December 2009,669128.75,,
March 2010,812576.0,-110485.5,
June 2010,803183.0,-110485.5,
September 2010,732967.0,-110485.5,
December 2010,724372.0,-110485.5,356373721.0
March 2011,704301.0,-941053.5,
June 2011,710248.0,-941053.5,390190728.0
September 2011,716173.0,-941053.5,298769699.0
December 2011,620297.0,-941053.5,286184485.0
March 2012,663864.0,15313641.0,351082808.0
June 2012,606501.0,-7902256.0,281162925.0
September 2012,644421.0,8978425.0,329951446.0
December 2012,672503.0,10493223.0,345338679.0
March 2013,679297.0,13629031.0,348298948.0
June 2013,681033.0,-22009625.0,264663162.0
September 2013,498531.0,1524300.0,229906661.0
December 2013,435459.0,-1290853.0,203291139.0
March 2014,368113.0,4737045.0,177849138.0
June 2014,256738.0,-57930.0,104525406.0
September 2014,194992.0,-1464476.0,97820032.0
December 2014,186348.0,-810951.0,86606279.0
March 2015,190740.0,-2887126.0,151068615.0
June 2015,242506.0,-6020425.0,89315401.0
September 2015,169051.0,-4840106.0,84464332.0
December 2015,179602.0,4036610.0,88562857.0
March 2016,169821.0,633352.0,84713237.0
June 2016,110890.0,1394813.0,72431510.0
September 2016,137655.0,2296268.0,54964857.0
December 2016,102448.0,-307218.0,50024505.0
March 2017,88917.0,689818.0,45472315.0
June 2017,88006.0,-1469823.0,43950519.0
September 2017,86428.0,-841964.0,43211962.0
December 2017,77258.0,-429598.0,38114492.0
March 2018,61295.0,-117489.0,28461715.0
June 2018,52519.0,728226.0,24443363.0
September 2018,48116.0,-270402.0,24054971.0
December 2018,48332.0,-239726.0,23913239.0
March 2019,47342.0,975185.0,24515408.0
June 2019,48045.0,-184701.0,24330178.0
September 2019,48241.0,180101.0,24510364.0
December 2019,48240.0,200148.0,24366205.0
March 2020,42564.0,-1439059.0,18018204.0
June 2020,31071.0,805847.0,14255926.0
September 2020,28027.0,-222381.0,14034055.0
December 2020,27207.0,413911.0,12039398.0
March 2021,28883.0,600704.0,27767021.0
June 2021,52876.0,-196808.0,25050389.0
September 2021,48015.0,-100701.0,27436700.0
December 2021,57400.0,-92151.0,27409587.0
March 2022,53906.0,1579585.0,29164946.0
June 2022,59176.0,-619848.0,36071314.0
