,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,356.5,,356.5,0.0,,,
March 2011,1573.0,0.0,1573.0,-1573.0,,,
June 2011,35257.0,0.0,35257.0,-35257.0,,,
September 2011,356.5,0.0,356.5,-713.0,440606.0,435437.0,
December 2011,15564.0,0.0,15564.0,-15564.0,,,
March 2012,42555.0,0.0,42555.0,-42555.0,383344.0,383344.0,
June 2012,34923.0,0.0,34923.0,-29054.0,353572.0,346572.0,0.0
September 2012,36622.0,,36622.0,-30144.0,436879.0,420879.0,0.0
December 2012,51247.0,,51247.0,-21773.0,695028.0,551422.0,
March 2013,58843.0,,57483.0,-41902.0,666709.0,569804.0,
June 2013,65043.0,,63683.0,-61877.0,616334.0,510412.0,
September 2013,44696.0,,43335.0,-7494.0,599639.0,510976.0,
December 2013,96114.0,,94754.0,-72122.0,575377.0,515680.0,
March 2014,62387.0,,61026.0,-49047.0,,,
June 2014,41368.0,,40008.0,-41368.0,501733.0,440587.0,
September 2014,44794.0,,43434.0,-20789.0,548822.0,505026.0,
December 2014,43434.0,,42074.0,-22201.0,447523.0,415622.0,
March 2015,90587.0,,89227.0,-71940.0,410933.0,335567.0,
June 2015,59283.0,,57923.0,-22319.0,503666.0,489691.0,
September 2015,49169.0,,47808.0,-39613.0,366870.0,354458.0,
December 2015,45873.0,1391.0,44513.0,29989.0,401076.0,390025.0,
March 2016,54060.0,1391.0,52700.0,-17763.0,392712.0,383021.0,
June 2016,59265.0,1391.0,57905.0,-27646.0,499064.0,490733.0,
September 2016,56781.0,1391.0,49856.0,-30271.0,876684.0,869882.0,
December 2016,68234.0,605.0,66269.0,1904.0,438494.0,377626.0,
March 2017,94270.0,0.0,92910.0,-89640.0,317615.0,284191.0,
June 2017,83192.0,799.0,81033.0,-16308.0,342001.0,334930.0,
September 2017,50482.0,0.0,49121.0,-281053.0,50515.0,50515.0,
December 2017,57639.0,,57639.0,-57639.0,22478.0,22478.0,
March 2018,37836.0,,37500.0,-22788.0,23085.0,16043.0,7042.0
June 2018,35222.0,,34853.0,-70742.0,228638.0,221965.0,6673.0
September 2018,38860.0,,38491.0,-34450.0,6431.0,127.0,6304.0
December 2018,8505.0,,8136.0,-9255.0,5995.0,60.0,5935.0
March 2019,718380.0,,718011.0,-717555.0,4681692.0,45908.0,
June 2019,351094.0,,323662.0,-354207.0,12999498.0,9139.0,
September 2019,181699.0,,104884.0,-181699.0,1189952.0,99336.0,
December 2019,237724.0,,212171.0,-240930.0,1011335.0,102722.0,
March 2020,51133.0,,51133.0,-56596.0,877042.0,103807.0,
June 2020,54284.0,,54284.0,-49102.0,949468.0,109880.0,
September 2020,312480.0,,279319.0,304858.0,4813688.0,1399691.0,3413997.0
December 2020,522747.0,,494384.0,157027.0,4376008.0,1016335.0,3359673.0
March 2021,576663.0,,525163.0,143174.0,5480081.0,1414407.0,4065673.0
June 2021,,,,-253777.0,7157352.0,1771364.0,5385988.0
September 2021,577991.0,,452682.0,-267109.0,7888020.0,1485923.0,6402097.0
December 2021,559901.0,,455312.0,-348081.0,7955972.0,1061362.0,6894610.0
March 2022,435153.0,,315130.0,80650.0,8251552.0,994708.0,7256844.0
