,NetIncomeLoss,Assets
March 2009,2279500.0,
June 2009,2279500.0,
September 2009,2279500.0,
December 2009,2279500.0,
March 2010,2313000.0,
June 2010,2219000.0,
September 2010,2105000.0,
December 2010,2535000.0,1183251000.0
March 2011,1671000.0,
June 2011,1029000.0,1140107000.0
September 2011,1813000.0,1140073000.0
December 2011,2655000.0,1124087000.0
March 2012,2830000.0,1138200000.0
June 2012,2092000.0,1140014000.0
September 2012,2411000.0,1133700000.0
December 2012,2990000.0,1120787000.0
March 2013,2504000.0,1111751000.0
June 2013,3109000.0,1104949000.0
September 2013,3926000.0,1111862000.0
December 2013,3690000.0,1100179000.0
March 2014,3670000.0,1119782000.0
June 2014,3100000.0,1271855000.0
September 2014,3151000.0,1261368000.0
December 2014,3229000.0,1252824000.0
March 2015,3142000.0,1274106000.0
June 2015,3127000.0,1247006000.0
September 2015,3325000.0,1263244000.0
December 2015,2852000.0,1244693000.0
March 2016,2979000.0,1503482000.0
June 2016,2624000.0,1500664000.0
September 2016,3164000.0,1498120000.0
December 2016,3407000.0,1496193000.0
March 2017,3664000.0,1517219000.0
June 2017,3919000.0,1495342000.0
September 2017,3467000.0,1492675000.0
December 2017,3769000.0,1493424000.0
March 2018,5133000.0,1525783000.0
June 2018,4375000.0,1514300000.0
September 2018,5021000.0,1544470000.0
December 2018,5639000.0,1690115000.0
March 2019,6176000.0,1728465000.0
June 2019,5859000.0,1704131000.0
September 2019,6267000.0,1710369000.0
December 2019,5894000.0,1781010000.0
March 2020,5368000.0,1759233000.0
June 2020,5506000.0,1914994000.0
September 2020,5624000.0,1888893000.0
December 2020,5940000.0,1945822000.0
March 2021,6550000.0,2037788000.0
June 2021,5174000.0,2079899000.0
