,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2008,5092.666666666667,-6239.0,,
September 2008,5092.666666666667,-5003.25,,
December 2008,5092.666666666667,-5003.25,,
March 2009,5092.666666666667,-5003.25,,
June 2009,5092.666666666667,-5003.25,,
September 2009,5092.666666666667,-4895.5,,
December 2009,5092.666666666667,-4895.5,,
March 2010,5092.666666666667,-4895.5,,
June 2010,5092.666666666667,-4895.5,,
September 2010,3085.0,-3085.0,,
December 2010,1960.0,-1960.0,,
March 2011,2341.0,-2341.0,,
June 2011,4995.0,-4995.0,2718.0,2718.0
September 2011,2270.0,-2270.0,3202.0,3202.0
December 2011,2230.0,-2230.0,1367.0,1367.0
March 2012,2673.0,-2673.0,845.0,845.0
June 2012,5170.0,-5170.0,630.0,630.0
September 2012,3364.0,-3364.0,240.0,240.0
December 2012,3109.0,-3109.0,499.0,499.0
March 2013,2669.0,-2669.0,,
June 2013,5434.0,-5434.0,1009.0,1009.0
September 2013,2640.0,-2640.0,831.0,831.0
December 2013,2422.0,-2422.0,1203.0,1203.0
March 2014,2838.0,-2838.0,1200.0,1200.0
June 2014,5144.0,-5144.0,1090.0,1090.0
September 2014,2927.0,-2927.0,1564.0,1564.0
December 2014,2839.0,-2839.0,494.0,494.0
March 2015,2879.0,-2879.0,904.0,904.0
June 2015,5633.0,-5633.0,804.0,804.0
September 2015,2981.0,-2981.0,3047.0,3047.0
December 2015,2949.0,-2949.0,1492.0,1492.0
March 2016,2789.0,-2789.0,2262.0,2262.0
June 2016,6593.0,-6593.0,146.0,146.0
September 2016,3927.0,-3927.0,1406.0,1406.0
December 2016,3269.0,-3269.0,1756.0,1756.0
March 2017,3217.0,-3217.0,2117.0,2117.0
June 2017,8464.0,-8464.0,1212.0,1212.0
September 2017,3006.0,-3006.0,,
December 2017,3208.0,-3208.0,1379.0,1379.0
March 2018,3006.0,-3006.0,300.0,300.0
June 2018,6337.0,-6337.0,1248.0,1248.0
September 2018,6215.0,-6215.0,1537.0,
December 2018,4307.0,-4307.0,6405.0,
March 2019,3329.0,-3329.0,3495.0,
June 2019,8814.0,-8814.0,80.0,80.0
September 2019,5921.0,-5921.0,44.0,
December 2019,5165.0,-5165.0,1065.0,
March 2020,4086.0,-4086.0,1557.0,
June 2020,11339.0,-11339.0,1347.0,1347.0
September 2020,4990.0,-4990.0,825.0,825.0
December 2020,3033.0,-3033.0,1949.0,1949.0
March 2021,3810.0,-3810.0,0.0,0.0
June 2021,101514.0,-101514.0,0.0,0.0
September 2021,23327.0,-595775.0,0.0,
December 2021,483883.0,-483883.0,1115065.0,1115065.0
March 2022,738492.0,-738859.0,591820.0,464400.0
June 2022,7016166.0,-6445683.0,6588189.0,
