,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2017,,-37640.0,16610.0,16610.0
September 2017,,-7638.0,9385.0,9385.0
December 2017,,-21388.0,3991.0,3991.0
March 2018,,-7568.0,4048.0,4048.0
June 2018,,-7835.0,4496.0,4496.0
September 2018,,-9414.0,4451.0,4451.0
December 2018,,-11306.0,1051.0,1051.0
March 2019,2182000.0,-14709.0,2503.0,2503.0
June 2019,2022000.0,-5901000.0,2475.0,2475.0
September 2019,2041000.0,-5446000.0,1086.0,1086.0
December 2019,1901000.0,5425359.0,10262000.0,5357000.0
March 2020,1466000.0,-4187000.0,23152000.0,18557000.0
June 2020,1594000.0,-2270000.0,17743000.0,13321000.0
September 2020,1071000.0,-6740000.0,12866000.0,8609000.0
December 2020,1453000.0,-4712000.0,22226000.0,18226000.0
March 2021,1780000.0,-6579000.0,18144000.0,14294000.0
June 2021,1823000.0,-7052000.0,14034000.0,9793000.0
September 2021,1591000.0,5980000.0,14336000.0,10176000.0
December 2021,1609000.0,-4164000.0,54842000.0,50661000.0
March 2022,1632000.0,-4999000.0,48646000.0,44794000.0
June 2022,1740000.0,-5353000.0,63730000.0,55854000.0
