,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,6184000.0,3599000.0,2559000.0,-9490000.0,,,
June 2010,6345000.0,3837000.0,2248000.0,-4101000.0,,,
September 2010,11916000.0,7500000.0,3956000.0,-8272000.0,,,
December 2010,7545000.0,3169000.0,1596000.0,-5890000.0,29443000.0,2960000.0,
March 2011,5481000.0,3350000.0,1903000.0,-3665000.0,,,
June 2011,5578000.0,2772000.0,2748000.0,-3585000.0,32204000.0,6434000.0,
September 2011,5911000.0,2955000.0,1852000.0,-4387000.0,28135000.0,2666000.0,
December 2011,20261000.0,2361000.0,1866000.0,-17787000.0,11750000.0,2576000.0,
March 2012,4311000.0,2560000.0,1716000.0,-4824000.0,10679000.0,1912000.0,
June 2012,2185000.0,1193000.0,992000.0,1080000.0,10185000.0,1585000.0,
September 2012,2797000.0,753000.0,598000.0,-1750000.0,8013000.0,1313000.0,
December 2012,2807000.0,663000.0,1944000.0,-4052000.0,7453000.0,732000.0,
March 2013,326000.0,116000.0,,1376000.0,6894000.0,194000.0,
June 2013,501000.0,99000.0,,-7000.0,6858000.0,158000.0,
September 2013,676000.0,103000.0,,-976000.0,7168000.0,468000.0,
December 2013,977000.0,397000.0,,-1964000.0,7742000.0,1042000.0,
March 2014,563000.0,46000.0,,-9078000.0,12357000.0,5657000.0,
June 2014,671000.0,49000.0,,3921000.0,11102000.0,4402000.0,
September 2014,1607000.0,173000.0,,-7123000.0,9958000.0,3258000.0,
December 2014,1179000.0,418000.0,,5803000.0,9216000.0,2516000.0,
March 2015,1315000.0,254000.0,,414000.0,8047000.0,1302000.0,
June 2015,1422000.0,350000.0,,904000.0,7554000.0,809000.0,
September 2015,1112000.0,90000.0,,1459000.0,8123000.0,1378000.0,
December 2015,820000.0,107000.0,,560000.0,7595000.0,850000.0,
March 2016,1251000.0,192000.0,,1067000.0,7178000.0,433000.0,
June 2016,128440.0,31000.0,,-129240.0,7146000.0,446000.0,
September 2016,591000.0,50683.0,,-38000.0,6880000.0,180000.0,
December 2016,-1212710.0,-141170.0,,-1736903.0,6186433.0,316480.0,5869953.0
March 2017,967253.0,73431.0,,-1082778.0,6117445.0,401117.0,5716328.0
June 2017,948914.0,439894.0,,-1171193.0,6632370.0,402268.0,6230102.0
September 2017,1035997.0,232896.0,,-972184.0,6245371.0,63307.0,6182064.0
December 2017,3138453.0,161272.0,,-2993193.0,6183746.0,124943.0,6058803.0
March 2018,1216425.0,173256.0,,-1361000.0,6082446.0,146904.0,5935542.0
June 2018,3768295.0,-256.0,,-4648148.0,14467928.0,8645582.0,5822346.0
September 2018,7847885.0,0.0,,-7779000.0,8298681.0,7454372.0,844309.0
December 2018,2579711.0,67982.0,,-2966809.0,5140845.0,4677179.0,464000.0
March 2019,2444100.0,0.0,,-2558000.0,3269047.0,2617048.0,651999.0
June 2019,2764000.0,0.0,,-2780000.0,2756000.0,2154000.0,602000.0
September 2019,2169000.0,0.0,,-2556000.0,4136000.0,3578000.0,558000.0
December 2019,3781900.0,0.0,,-4084000.0,420000.0,420000.0,
March 2020,1323000.0,,,-1838000.0,315000.0,315000.0,
June 2020,356000.0,,,-906000.0,152000.0,152000.0,
September 2020,194000.0,,,-539000.0,54000.0,54000.0,
December 2020,164000.0,,,-483000.0,1000.0,1000.0,
March 2021,110000.0,,,-428000.0,1000.0,1000.0,
June 2021,129000.0,,,-514000.0,42000.0,42000.0,
September 2021,231000.0,,,-3739000.0,151000.0,151000.0,
December 2021,204000.0,,,-1670000.0,196000.0,196000.0,
March 2022,260000.0,,,-74000.0,170000.0,170000.0,
June 2022,449000.0,,,99000.0,976000.0,976000.0,
