,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1201803.5,630954.5,731887.0,,
June 2010,1201803.5,630954.5,731887.0,,
September 2010,1575860.0,857809.0,407459.0,,
December 2010,3810243.0,1741140.0,-1326666.0,8628277.0,2230232.0
March 2011,1630104.0,806792.0,642821.5,,
June 2011,2564410.0,1485863.0,642821.5,,
September 2011,3005866.0,1642474.0,-72652.0,11983583.0,2871630.0
December 2011,3969709.0,1500266.0,-2753186.0,13665699.0,2450038.0
March 2012,2981366.0,1229409.0,55626.5,13447678.0,2600594.0
June 2012,2939741.0,1341823.0,55626.5,13617012.0,2919689.0
September 2012,3428597.0,1462624.0,55626.5,13442633.0,3401738.0
December 2012,3788132.0,1730959.0,55626.5,14040750.0,4430682.0
