,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,103141.2,,,,
December 2008,103141.2,,,,
March 2009,103141.2,,,,
June 2009,103141.2,,,,
September 2009,103141.2,,,,
December 2009,434226.0,,,,
March 2010,434226.0,,,,
June 2010,440715.0,,,,
September 2010,284914.0,,,,
December 2010,606049.0,604928.0,,,
March 2011,422509.0,421388.0,,,
June 2011,583351.0,582230.0,,,
September 2011,922209.0,921088.0,,,
December 2011,5386565.0,5221848.0,-5563233.0,,
March 2012,2230865.0,1928744.0,-1972609.0,,
June 2012,2316204.0,2024204.0,-2278917.0,,
September 2012,1999194.0,1799865.0,,,
December 2012,2064706.0,1596678.0,-1924377.0,,
March 2013,1963173.0,1481107.0,-938449.0,,
June 2013,1522001.0,1031642.0,-1258160.0,,
September 2013,17550597.0,1268002.0,-17242343.0,,
December 2013,1875992.0,1238413.0,-1565765.0,,
March 2014,3123313.0,2510976.0,-2912495.0,,
June 2014,1854204.0,1347989.0,-1573945.0,,
September 2014,5782760.0,932351.0,-5750489.0,,
