,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,,7958000.0,,
June 2012,,7958000.0,,
September 2012,,7958000.0,,
December 2012,,7958000.0,,
March 2013,,10537000.0,,
June 2013,,4343000.0,,
September 2013,,-7740000.0,,
December 2013,,6007000.0,1434738000.0,898546000.0
March 2014,,1540000.0,1340427000.0,822954000.0
June 2014,,6221000.0,1333048000.0,806018000.0
September 2014,,725000.0,1393305000.0,857487000.0
December 2014,,7011000.0,2340580000.0,1824338000.0
March 2015,,15811000.0,1620215000.0,1066548000.0
June 2015,,-1308000.0,1557045000.0,1020322000.0
September 2015,,3097000.0,1609571000.0,1065874000.0
December 2015,,14095000.0,2092449000.0,1568164000.0
March 2016,7750000.0,11577000.0,1781556000.0,1248419000.0
June 2016,7750000.0,12282000.0,1696476000.0,1151435000.0
September 2016,7750000.0,14581000.0,1600326000.0,1044167000.0
December 2016,7750000.0,23000000.0,2095143000.0,1535354000.0
March 2017,10000000.0,29000000.0,1872672000.0,1308620000.0
June 2017,12000000.0,39951000.0,1758695000.0,1176969000.0
September 2017,11000000.0,43000000.0,1836925000.0,1233558000.0
December 2017,12000000.0,66000000.0,2593000000.0,1991000000.0
March 2018,13000000.0,54000000.0,2047000000.0,1419000000.0
June 2018,11000000.0,58000000.0,2015000000.0,1249000000.0
September 2018,12000000.0,51000000.0,2104000000.0,1337000000.0
December 2018,13000000.0,29000000.0,2435000000.0,1646000000.0
March 2019,12000000.0,63000000.0,2345000000.0,1494000000.0
June 2019,13000000.0,46000000.0,2318000000.0,1455000000.0
September 2019,9000000.0,55000000.0,2245000000.0,1375000000.0
December 2019,9000000.0,48000000.0,2748000000.0,1871000000.0
March 2020,9000000.0,91000000.0,2765000000.0,1892000000.0
June 2020,9000000.0,126000000.0,2802000000.0,1935000000.0
September 2020,9000000.0,33000000.0,2867000000.0,1979000000.0
December 2020,13000000.0,22000000.0,3043000000.0,2160000000.0
March 2021,13000000.0,101000000.0,3005000000.0,2160000000.0
June 2021,11000000.0,91000000.0,2978000000.0,2084000000.0
September 2021,12000000.0,77000000.0,3069000000.0,2201000000.0
December 2021,14000000.0,69000000.0,3309000000.0,2439000000.0
March 2022,16000000.0,146000000.0,3204000000.0,2093000000.0
June 2022,20000000.0,85000000.0,3044000000.0,1957000000.0
