,OperatingExpenses,Assets
March 2020,1476000.0,
June 2020,1825000.0,
September 2020,17897000.0,
December 2020,2542000.0,144176000.0
March 2021,2883000.0,
June 2021,3850000.0,362432000.0
September 2021,5332000.0,451539000.0
December 2021,4641000.0,460883000.0
March 2022,4993000.0,455937000.0
June 2022,6713000.0,457000000.0
