,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 1987,1712418.6046511629,-14000.0,,
December 1987,1712418.6046511629,-14000.0,,
March 1988,1712418.6046511629,-81750.0,,
June 1988,1712418.6046511629,-81750.0,,
September 1988,1712418.6046511629,-81750.0,,
December 1988,1712418.6046511629,-81750.0,,
March 1989,1712418.6046511629,-241750.0,,
June 1989,1712418.6046511629,-241750.0,,
September 1989,1712418.6046511629,-241750.0,,
December 1989,1712418.6046511629,-241750.0,,
March 1990,1712418.6046511629,-356500.0,,
June 1990,1712418.6046511629,-356500.0,,
September 1990,1712418.6046511629,-356500.0,,
December 1990,1712418.6046511629,-356500.0,,
March 1991,1712418.6046511629,-455000.0,,
June 1991,1712418.6046511629,-455000.0,,
September 1991,1712418.6046511629,-455000.0,,
December 1991,1712418.6046511629,-455000.0,,
March 1992,1712418.6046511629,-395750.0,,
June 1992,1712418.6046511629,-395750.0,,
September 1992,1712418.6046511629,-395750.0,,
December 1992,1712418.6046511629,-395750.0,,
March 1993,1712418.6046511629,-633000.0,,
June 1993,1712418.6046511629,-633000.0,,
September 1993,1712418.6046511629,-633000.0,,
December 1993,1712418.6046511629,-633000.0,,
March 1994,1712418.6046511629,-992500.0,,
June 1994,1712418.6046511629,-992500.0,,
September 1994,1712418.6046511629,-992500.0,,
December 1994,1712418.6046511629,-992500.0,,
March 1995,1712418.6046511629,-1071750.0,,
June 1995,1712418.6046511629,-1071750.0,,
September 1995,1712418.6046511629,-1071750.0,,
December 1995,1712418.6046511629,-1071750.0,,
March 1996,1712418.6046511629,-2367500.0,,
June 1996,1712418.6046511629,-2367500.0,,
September 1996,1712418.6046511629,-2367500.0,,
December 1996,1712418.6046511629,-2367500.0,,
March 1997,1712418.6046511629,-3293500.0,,
June 1997,1712418.6046511629,-3293500.0,,
September 1997,1712418.6046511629,-3293500.0,,
December 1997,1712418.6046511629,-3293500.0,,
March 1998,1712418.6046511629,-3079000.0,,
June 1998,1712418.6046511629,-3079000.0,,
September 1998,1712418.6046511629,-3079000.0,,
December 1998,1712418.6046511629,-3079000.0,,
March 1999,1712418.6046511629,-2988000.0,,
June 1999,1712418.6046511629,-2988000.0,,
September 1999,1712418.6046511629,-2988000.0,,
December 1999,1712418.6046511629,-2988000.0,,
March 2000,1712418.6046511629,-2788750.0,,
June 2000,1712418.6046511629,-2788750.0,,
September 2000,1712418.6046511629,-2788750.0,,
December 2000,1712418.6046511629,-2788750.0,,
March 2001,1712418.6046511629,-209750.0,,
June 2001,1712418.6046511629,-209750.0,,
September 2001,1712418.6046511629,-209750.0,,
December 2001,1712418.6046511629,-209750.0,,
March 2002,1712418.6046511629,-970500.0,,
June 2002,1712418.6046511629,-970500.0,,
September 2002,1712418.6046511629,-970500.0,,
December 2002,1712418.6046511629,-970500.0,,
March 2003,1712418.6046511629,-832250.0,,
June 2003,1712418.6046511629,-832250.0,,
September 2003,1712418.6046511629,-832250.0,,
December 2003,1712418.6046511629,-832250.0,,
March 2004,1712418.6046511629,-924250.0,,
June 2004,1712418.6046511629,-924250.0,,
September 2004,1712418.6046511629,-924250.0,,
December 2004,1712418.6046511629,-924250.0,,
March 2005,1712418.6046511629,-1847750.0,,
