,OperatingExpenses,NetIncomeLoss,Assets
March 2014,29390000.0,3443500.0,
June 2014,29390000.0,3443500.0,
September 2014,29390000.0,3443500.0,
December 2014,29390000.0,3443500.0,
March 2015,22596000.0,4364000.0,
June 2015,33895000.0,4364000.0,
September 2015,41011000.0,4364000.0,
December 2015,22959000.0,4364000.0,258624000.0
March 2016,21939000.0,6214000.0,
June 2016,41472000.0,-1762000.0,
September 2016,61847000.0,-997000.0,
December 2016,32824000.0,1096000.0,278703000.0
March 2017,27740000.0,4689000.0,374471000.0
June 2017,47799000.0,129000.0,429666000.0
September 2017,59836000.0,-2733000.0,418707000.0
December 2017,32048000.0,13906000.0,376988000.0
March 2018,30726000.0,6122000.0,376124000.0
June 2018,52523000.0,226000.0,441398000.0
September 2018,52194000.0,9844000.0,490882000.0
December 2018,38355000.0,14889000.0,458492000.0
March 2019,42928000.0,13773000.0,477287000.0
June 2019,65133000.0,2478000.0,538155000.0
September 2019,78849000.0,-6979000.0,529121000.0
December 2019,50058000.0,17129000.0,508159000.0
March 2020,50581000.0,-3587000.0,536384000.0
June 2020,71989000.0,18733000.0,624434000.0
September 2020,75980000.0,3664000.0,630036000.0
December 2020,54991000.0,21579000.0,617603000.0
March 2021,58127000.0,9669000.0,621385000.0
June 2021,86507000.0,-2644000.0,708425000.0
September 2021,91090000.0,-4737000.0,696486000.0
December 2021,76944000.0,6128000.0,651782000.0
March 2022,63533000.0,1909000.0,624123000.0
June 2022,134841000.0,-45910000.0,681589000.0
