,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,3915750.0,3213750.0,,-4529000.0,,
June 2013,3915750.0,3213750.0,,-4529000.0,,
September 2013,3915750.0,3213750.0,,-4529000.0,,
December 2013,3915750.0,3213750.0,,-4529000.0,,
March 2014,4869000.0,3877000.0,,-5107000.0,,
June 2014,5128000.0,4315000.0,,-5165000.0,,
September 2014,5200000.0,4069000.0,,-5222000.0,,
December 2014,5314000.0,4063000.0,,-5313000.0,55756000.0,53593000.0
March 2015,7420000.0,6069000.0,,-7417000.0,,
June 2015,8600000.0,7082000.0,,-8594000.0,44728000.0,42406000.0
September 2015,14775000.0,12106000.0,,-14764000.0,163035000.0,160727000.0
December 2015,15598000.0,11400000.0,,-15585000.0,153074000.0,150820000.0
March 2016,16717000.0,12415000.0,,-16600000.0,138971000.0,136538000.0
June 2016,17806000.0,13286000.0,,-17675000.0,236802000.0,234100000.0
September 2016,21144000.0,15145000.0,,-20985000.0,224032000.0,221266000.0
December 2016,27460000.0,20366000.0,,-27208000.0,202387000.0,149769000.0
March 2017,23721000.0,17283000.0,7859500.0,-23332000.0,317675000.0,248320000.0
June 2017,24430000.0,18278000.0,7859500.0,-23883000.0,301877000.0,234852000.0
September 2017,29180000.0,20952000.0,7859500.0,-28557000.0,284058000.0,229770000.0
December 2017,41914000.0,31294000.0,7859500.0,-41252000.0,356720000.0,324312000.0
March 2018,42695000.0,29944000.0,12858750.0,-41556000.0,573376000.0,553850000.0
June 2018,42487000.0,31573000.0,12858750.0,-40368000.0,539238000.0,469535000.0
September 2018,45476000.0,33026000.0,12858750.0,-43068000.0,510411000.0,392179000.0
December 2018,52084000.0,36764000.0,12858750.0,-49201000.0,617643000.0,485780000.0
March 2019,52523000.0,34468000.0,18055000.0,-48923000.0,613060000.0,465489000.0
June 2019,60804000.0,36010000.0,24794000.0,-57321000.0,768832000.0,666759000.0
September 2019,68742000.0,39088000.0,29654000.0,-64547000.0,727348000.0,615803000.0
December 2019,,64990000.0,44585000.0,-95975000.0,796099000.0,627997000.0
March 2020,,39773000.0,47662000.0,-73026000.0,741146000.0,564469000.0
June 2020,,34085000.0,49075000.0,-52840000.0,721667000.0,594033000.0
September 2020,,40196000.0,54491000.0,-59881000.0,691264000.0,594664000.0
December 2020,,41068000.0,59623000.0,-61806000.0,724002000.0,632163000.0
March 2021,,50857000.0,58966000.0,-74930000.0,649898000.0,558132000.0
June 2021,,51784000.0,61093000.0,-69592000.0,614972000.0,524859000.0
September 2021,,50529000.0,67987000.0,-70988000.0,607678000.0,488864000.0
December 2021,,58965000.0,78942000.0,-87581000.0,939208000.0,801970000.0
March 2022,,52833000.0,74533000.0,-81423000.0,869543000.0,675648000.0
June 2022,,64775000.0,81088000.0,-82470000.0,870442000.0,640011000.0
