,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,36442.0,27851.0,-22937.0,,,
December 2010,118243.0,109543.0,-98727.0,,,
March 2011,43013.0,34276.0,-25340.0,,,
June 2011,89051.0,79463.0,80094.0,7034165.0,2913366.0,
September 2011,52025.0,43085.0,-34894.0,7062029.0,2267429.0,
December 2011,116206.0,107413.0,-100888.0,7645698.0,1860772.0,
March 2012,52458.0,45695.0,-20580.0,7644419.0,2940830.0,
June 2012,122407.0,116316.0,211948.0,7159419.0,3036212.0,
September 2012,60760.0,55984.0,-44928.0,7074920.0,5748329.0,
December 2012,110090.0,105396.0,-96270.0,7080488.0,2960580.0,
March 2013,63681.0,59029.0,-37734.0,7263449.0,3364884.0,
June 2013,77417.0,72589.0,231859.0,7629216.0,4128689.0,
September 2013,60024.0,54920.0,-47425.0,7569028.0,4040199.0,
December 2013,120491.0,115355.0,-20010.0,7584390.0,4045691.0,
March 2014,56163.0,51021.0,-38177.0,7459789.0,3955770.0,
June 2014,88260.0,60734.0,344039.0,8752345.0,4977933.0,
September 2014,47416.0,42309.0,-98.0,8674261.0,3278738.0,
December 2014,105996.0,100871.0,-58795.0,8710859.0,3307363.0,
March 2015,50978.0,46137.0,-8284.0,8650489.0,6172274.0,
June 2015,41674.0,40490.0,67068.0,8776083.0,6290764.0,
September 2015,37021.0,36538.0,25278.0,7477179.0,6669852.0,
December 2015,97588.0,97015.0,-109229.0,7472280.0,5912211.0,
March 2016,32293.0,31882.0,-34970.0,7501237.0,5931233.0,
June 2016,2881233.0,2880820.0,-2945526.0,4459420.0,2936024.0,
September 2016,38239.0,37833.0,-42375.0,4401315.0,2884264.0,
December 2016,102912.0,102516.0,-102637.0,4208268.0,2751537.0,
March 2017,36722.0,36343.0,-40507.0,,,
June 2017,2808079.0,2807705.0,-2810440.0,1519763.0,27941.0,
September 2017,59124.0,58739.0,-64251.0,1542302.0,23426.0,
December 2017,74116.0,73745.0,-80103.0,1575005.0,21933.0,
March 2018,39703.0,39349.0,-46741.0,1627275.0,18622.0,
June 2018,819325.0,819088.0,-827450.0,781779.0,11099.0,
September 2018,59208.0,59208.0,-66056.0,748481.0,5575.0,
December 2018,789257.0,60256.0,-795941.0,22050.0,7338.0,
March 2019,37631.0,33688.0,-43763.0,22233.0,7158.0,
June 2019,53423.0,53401.0,-58946.0,21119.0,6383.0,14736.0
September 2019,57683.0,57683.0,-64531.0,75903.0,5574.0,
December 2019,60758.0,60758.0,-69430.0,73637.0,5712.0,
March 2020,35846.0,35846.0,-42145.0,68221.0,5543.0,62678.0
June 2020,49198.0,35149.0,-54305.0,49745.0,5022.0,44723.0
September 2020,76435.0,76435.0,-83889.0,48735.0,6624.0,42111.0
December 2020,36398.0,36398.0,-45561.0,44727.0,5456.0,39271.0
March 2021,35498.0,35498.0,-44231.0,39759.0,5285.0,34474.0
