,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,76567.33333333333,-77426.25,,,
December 2007,76567.33333333333,-77426.25,,,
March 2008,76567.33333333333,-77426.25,,,
June 2008,76567.33333333333,-77426.25,,,
September 2008,76567.33333333333,-77426.25,,,
December 2008,76567.33333333333,-77426.25,,,
March 2009,76567.33333333333,-77426.25,,,
June 2009,76567.33333333333,-77426.25,,,
September 2009,76567.33333333333,-77426.25,,,
December 2009,76567.33333333333,-77426.25,,,
March 2010,76567.33333333333,-77426.25,,,
June 2010,76567.33333333333,-77426.25,,,
September 2010,43491.0,-68308.0,,,
December 2010,92056.0,-68308.0,,,
March 2011,57274.0,-89799.0,,,
June 2011,21109.0,-4698.0,,,
September 2011,9487.0,-9783.0,0.0,,
December 2011,53935.0,-54664.0,,,
March 2012,11051.0,-11819.0,0.0,,
June 2012,-19039.0,18103.0,0.0,,
September 2012,8278.0,33481.0,0.0,,
December 2012,25250.0,-26224.0,0.0,,
March 2013,17069.0,0.0,0.0,,
June 2013,51825.0,-66507.0,0.0,,
September 2013,25849.0,-151256.0,0.0,,
December 2013,,,4500.0,,
March 2014,,,,,
June 2014,,,,,
September 2014,,,,,
December 2014,,,,,
March 2015,,,,,
June 2015,,,,,
September 2015,,,,,
December 2015,,,,,
March 2016,,,,,
June 2016,,,,,
September 2016,,,,,
December 2016,,,,,
March 2017,,,,,
June 2017,,,,,
September 2017,,,,,
December 2017,,,,,
March 2018,,,,,
June 2018,,,,,
September 2018,,,,,
December 2018,,,,,
March 2019,471508.75,101723.0,,,
June 2019,471508.75,101723.0,,,
September 2019,471508.75,101723.0,,,
December 2019,471508.75,-251734.0,3460133.0,2019220.0,1440913.0
March 2020,481934.0,136468.0,,,
June 2020,481934.0,-79748.0,,,
September 2020,481934.0,248449.0,4474860.0,3615828.0,859032.0
December 2020,481934.0,-199665.0,4339299.0,3118728.0,1220571.0
March 2021,432159.0,376611.0,,,
June 2021,570925.3333333334,-50887.0,4608569.0,3559798.0,1048771.0
September 2021,570925.3333333334,250930.0,4339826.0,3407378.0,932448.0
December 2021,570925.3333333334,100748.0,4731014.0,3494412.0,1236602.0
March 2022,449667.0,-42229.0,5441031.0,4144872.0,1296159.0
June 2022,,347902.0,5521994.0,4421869.0,1100125.0
