,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,1452500.0,696000.0,-726000.0,,,
June 2011,1452500.0,619000.0,-496000.0,3318000.0,2514000.0,804000.0
September 2011,3670000.0,709000.0,-2661000.0,,,
December 2011,3697000.0,755000.0,-2761000.0,4310000.0,2891000.0,1419000.0
March 2012,1714000.0,714000.0,-1013000.0,3085000.0,1695000.0,1390000.0
June 2012,2017000.0,898000.0,-1167000.0,,,
September 2012,1651000.0,787000.0,-986000.0,4771000.0,3254000.0,1517000.0
December 2012,2192000.0,828000.0,-1187000.0,3478000.0,1873000.0,1605000.0
March 2013,2016000.0,813000.0,-1815000.0,3585000.0,1961000.0,1624000.0
June 2013,1960000.0,834000.0,-1750000.0,4396000.0,2879000.0,1517000.0
September 2013,1667000.0,596000.0,-1438000.0,2931000.0,1507000.0,1424000.0
December 2013,1531000.0,499000.0,-2212000.0,3316000.0,2040000.0,1276000.0
March 2014,2028000.0,607000.0,-1562000.0,2596000.0,1474000.0,1122000.0
June 2014,1968000.0,624000.0,-2152000.0,3822000.0,1850000.0,1972000.0
September 2014,2439000.0,892000.0,-2972000.0,3722000.0,2094000.0,1628000.0
December 2014,2166000.0,665000.0,-3197000.0,3031000.0,1779000.0,1252000.0
March 2015,1508000.0,373000.0,-1245000.0,2560000.0,1577000.0,983000.0
June 2015,1507000.0,305000.0,-1706000.0,4037000.0,3269000.0,768000.0
September 2015,1710000.0,413000.0,-2191000.0,2767000.0,2282000.0,485000.0
December 2015,1571000.0,386000.0,-1760000.0,2563000.0,2124000.0,806000.0
March 2016,1324000.0,290000.0,130000.0,2366000.0,2048000.0,318000.0
June 2016,994000.0,148000.0,-1879000.0,2313000.0,2051000.0,262000.0
September 2016,689000.0,87000.0,-211000.0,2060000.0,1864000.0,196000.0
December 2016,925000.0,208000.0,-2010000.0,1492000.0,1046000.0,446000.0
March 2017,519000.0,91000.0,-107000.0,1492000.0,1084000.0,408000.0
June 2017,538000.0,89000.0,-1071000.0,1508000.0,1124000.0,384000.0
September 2017,1275000.0,69000.0,-2365000.0,905000.0,830000.0,75000.0
December 2017,503000.0,85000.0,-7153000.0,406000.0,297000.0,109000.0
March 2018,377000.0,69000.0,1082000.0,527000.0,466000.0,61000.0
June 2018,498000.0,62000.0,3420000.0,418000.0,368000.0,50000.0
September 2018,236000.0,43000.0,-746000.0,491000.0,447000.0,44000.0
December 2018,405000.0,70000.0,-2740000.0,236000.0,196000.0,40000.0
March 2019,274000.0,47000.0,-215000.0,404000.0,167000.0,237000.0
June 2019,263000.0,43000.0,-2663000.0,260000.0,66000.0,194000.0
September 2019,189000.0,23000.0,-126000.0,339000.0,168000.0,171000.0
December 2019,177000.0,9000.0,1083000.0,1180000.0,1030000.0,150000.0
March 2020,242000.0,24000.0,2728000.0,364000.0,238000.0,126000.0
June 2020,363000.0,55000.0,-6749000.0,942000.0,855000.0,87000.0
September 2020,218000.0,41000.0,1575000.0,,,
December 2020,372000.0,23000.0,2167000.0,1350000.0,896000.0,454000.0
March 2021,823000.0,16000.0,-517000.0,2362000.0,1916000.0,446000.0
June 2021,563000.0,20000.0,-1034000.0,2067000.0,1640000.0,427000.0
September 2021,464000.0,16000.0,68000.0,1744000.0,1328000.0,416000.0
December 2021,532000.0,17000.0,-587000.0,2040000.0,1637000.0,403000.0
March 2022,447000.0,21000.0,-507000.0,2187000.0,1787000.0,400000.0
June 2022,721000.0,9000.0,-926000.0,1503000.0,1103000.0,400000.0
