,NetIncomeLoss,Assets,AssetsCurrent
March 2008,21750000.0,,
June 2008,21750000.0,,
September 2008,21750000.0,,
December 2008,21750000.0,,
March 2009,31000000.0,,
June 2009,24000000.0,,
September 2009,32000000.0,,
December 2009,8000000.0,5172000000.0,690000000.0
March 2010,27000000.0,,
June 2010,24000000.0,5404000000.0,685000000.0
September 2010,49000000.0,5617000000.0,750000000.0
December 2010,25000000.0,5491000000.0,661000000.0
March 2011,69000000.0,5535000000.0,689000000.0
June 2011,22000000.0,5503000000.0,651000000.0
September 2011,27000000.0,5611000000.0,740000000.0
December 2011,29000000.0,5733000000.0,716000000.0
March 2012,49000000.0,5789000000.0,780000000.0
June 2012,26000000.0,5702000000.0,728000000.0
September 2012,38000000.0,5757000000.0,784000000.0
December 2012,28000000.0,5670000000.0,622000000.0
March 2013,49000000.0,5661000000.0,564000000.0
June 2013,-22000000.0,5796000000.0,627000000.0
September 2013,31000000.0,5891000000.0,565000000.0
December 2013,47000000.0,6101000000.0,591000000.0
March 2014,58000000.0,6169000000.0,549000000.0
June 2014,35000000.0,6399000000.0,513000000.0
September 2014,39000000.0,6657000000.0,542000000.0
December 2014,43000000.0,7042000000.0,699000000.0
March 2015,50000000.0,7091000000.0,584000000.0
June 2015,35000000.0,7198000000.0,646000000.0
September 2015,36000000.0,7197000000.0,605000000.0
December 2015,51000000.0,7210000000.0,557000000.0
March 2016,61000000.0,7344000000.0,537000000.0
June 2016,37000000.0,7446000000.0,512000000.0
September 2016,34000000.0,7455000000.0,476000000.0
December 2016,61000000.0,7527000000.0,463000000.0
March 2017,73000000.0,7612000000.0,485000000.0
June 2017,32000000.0,7653000000.0,412000000.0
September 2017,40000000.0,7759000000.0,466000000.0
December 2017,,7838000000.0,526000000.0
March 2018,64000000.0,7892000000.0,532000000.0
June 2018,46000000.0,7909000000.0,493000000.0
