,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,159009.07142857142,-641.5,,
June 2008,159009.07142857142,-641.5,,
September 2008,159009.07142857142,-61305.0,,
December 2008,159009.07142857142,-61305.0,,
March 2009,159009.07142857142,-61305.0,,
June 2009,159009.07142857142,-61305.0,,
September 2009,159009.07142857142,-375879.75,,
December 2009,159009.07142857142,-375879.75,,
March 2010,159009.07142857142,-375879.75,,
June 2010,159009.07142857142,-375879.75,,
September 2010,159009.07142857142,-96864.75,,
December 2010,159009.07142857142,-96864.75,,
March 2011,159009.07142857142,-96864.75,,
June 2011,159009.07142857142,-96864.75,,
September 2011,31666.666666666668,-31666.666666666668,,
December 2011,31666.666666666668,-31666.666666666668,,
March 2012,31666.666666666668,-31666.666666666668,,
June 2012,0.0,-292459.0,0.0,0.0
September 2012,0.0,0.0,,
December 2012,0.0,0.0,,
March 2013,0.0,516245.0,0.0,0.0
June 2013,49486.0,-49486.0,0.0,
September 2013,9461.0,-9461.0,0.0,
December 2013,10704.0,-10704.0,296.0,296.0
March 2014,12712.0,-12712.0,0.0,
June 2014,4760.0,-4760.0,63.0,63.0
September 2014,130959.0,-130959.0,102.0,102.0
December 2014,49658.0,-50574.666666666664,,
March 2015,49658.0,-50574.666666666664,,
June 2015,49658.0,-50574.666666666664,234026.0,26.0
September 2015,34592.75,-35266.75,,
December 2015,34592.75,-35266.75,,
March 2016,34592.75,-35266.75,,
June 2016,34592.75,-35266.75,162000.0,0.0
September 2016,30149.5,-30823.5,,
December 2016,30149.5,-30823.5,,
March 2017,30149.5,-30823.5,,
June 2017,30149.5,-30823.5,105000.0,0.0
September 2017,24720.0,-37269.0,,
December 2017,24720.0,-37269.0,,
March 2018,24720.0,-37269.0,,
June 2018,24720.0,-37269.0,63000.0,0.0
September 2018,26162.5,-26835.5,,
December 2018,26162.5,-26835.5,,
March 2019,26162.5,-26835.5,,
June 2019,26162.5,-26835.5,21000.0,0.0
September 2019,21219.75,-26616.0,,
December 2019,21219.75,-27281.0,,
March 2020,21219.75,-18004.0,,
June 2020,21219.75,-15674.0,0.0,0.0
September 2020,336539.0,-336539.0,,
December 2020,41479.0,-41479.0,,
March 2021,43901.0,-43901.0,,
June 2021,46024.0,-46024.0,0.0,0.0
September 2021,73057.0,-73057.0,0.0,0.0
December 2021,840805.0,-840805.0,357760.0,1360.0
March 2022,79963.0,-93312.0,494448.0,46334.0
