,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7673750.0,5007500.0,,
June 2009,7673750.0,5007500.0,,
September 2009,7673750.0,5007500.0,,
December 2009,7673750.0,5007500.0,,
March 2010,10125000.0,4781000.0,,
June 2010,8416000.0,7009000.0,,
September 2010,6949000.0,7098000.0,,
December 2010,7156000.0,2994000.0,307579000.0,119738000.0
March 2011,7898000.0,1539000.0,,
June 2011,7114000.0,-3216000.0,293668000.0,108682000.0
September 2011,6631000.0,-6218000.0,282880000.0,99517000.0
December 2011,7876000.0,-5219000.0,283087000.0,103195000.0
March 2012,7091000.0,-6336000.0,294612000.0,103667000.0
June 2012,7478000.0,-5420000.0,295415000.0,107659000.0
September 2012,7185000.0,-1595000.0,297732000.0,111704000.0
December 2012,6819000.0,1486000.0,317315000.0,128650000.0
March 2013,7691000.0,-1090000.0,302982000.0,117020000.0
June 2013,7826000.0,230000.0,296350000.0,111533000.0
September 2013,7974000.0,-943000.0,305060000.0,120873000.0
December 2013,8619000.0,2134000.0,306208000.0,125278000.0
March 2014,7964000.0,-210000.0,312921000.0,112638000.0
June 2014,8129000.0,-1163000.0,321006000.0,116356000.0
September 2014,7859000.0,2962000.0,346485000.0,140729000.0
December 2014,10739000.0,5288000.0,352300000.0,151134000.0
March 2015,8692000.0,-258000.0,339948000.0,138526000.0
June 2015,8794000.0,-1845000.0,342136000.0,144682000.0
September 2015,14496000.0,-7396000.0,504399000.0,228849000.0
December 2015,15733000.0,1439000.0,465500000.0,193117000.0
March 2016,15538000.0,-1208000.0,452279000.0,185685000.0
June 2016,16899000.0,-808000.0,443334000.0,175825000.0
September 2016,15291000.0,4739000.0,468207000.0,203759000.0
December 2016,17259000.0,-6343000.0,447676000.0,195108000.0
March 2017,14979000.0,-1808000.0,431438000.0,181163000.0
June 2017,17528000.0,-2293000.0,426472000.0,178920000.0
September 2017,16524000.0,-5037000.0,426706000.0,183613000.0
December 2017,16995000.0,9538000.0,433285000.0,191789000.0
March 2018,15014000.0,4101000.0,422433000.0,179316000.0
June 2018,16864000.0,2249000.0,432269000.0,187237000.0
September 2018,12412000.0,-6356000.0,424748000.0,183908000.0
December 2018,8907000.0,-94416000.0,312870000.0,137056000.0
March 2019,16770000.0,-7924000.0,340791000.0,146049000.0
June 2019,15114000.0,-1633000.0,362789000.0,171434000.0
September 2019,14590000.0,4039000.0,377107000.0,190188000.0
December 2019,14538000.0,159000.0,394844000.0,211965000.0
March 2020,15869000.0,2723000.0,384820000.0,198892000.0
June 2020,16512000.0,2028000.0,371421000.0,191427000.0
September 2020,15270000.0,11803000.0,382520000.0,206192000.0
December 2020,17440000.0,3666000.0,414189000.0,235402000.0
March 2021,14630000.0,928000.0,394855000.0,223541000.0
June 2021,13715000.0,3530000.0,383205000.0,230724000.0
September 2021,15733000.0,-10195000.0,368355000.0,215056000.0
December 2021,16103000.0,-8823000.0,351750000.0,197934000.0
March 2022,16170000.0,-4856000.0,340876000.0,186040000.0
June 2022,17233000.0,-3054000.0,351482000.0,197393000.0
