,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2018,28922.25,-28984.5,,
June 2018,28922.25,-28984.5,,
September 2018,28922.25,-28984.5,,
December 2018,28922.25,-28984.5,512660.0,512660.0
March 2019,40387.0,-40469.0,,
June 2019,26623.0,-26704.0,,
September 2019,34390.0,-34441.0,,
December 2019,32463.0,-32563.0,433763.0,433763.0
March 2020,51288.0,-50394.0,403078.0,403078.0
June 2020,31510.0,-31570.0,374303.0,374303.0
September 2020,51498.0,-51556.0,342987.0,342987.0
December 2020,34411.0,-34466.0,328072.0,328072.0
March 2021,48646.0,-47504.0,275018.0,275018.0
June 2021,37766.0,-37358.0,251776.0,251776.0
September 2021,28074.0,-27211.0,235350.0,235350.0
December 2021,58384.0,-58436.0,192363.0,192363.0
March 2022,49300.0,-49314.0,152418.0,152418.0
June 2022,36858.0,-36858.0,126758.0,126758.0
