,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2008,3833.3333333333335,-5500.0,,
September 2008,3833.3333333333335,-5500.0,,
December 2008,3833.3333333333335,-3000.0,,
March 2009,3833.3333333333335,-3000.0,,
June 2009,3833.3333333333335,-3000.0,,
September 2009,3833.3333333333335,-3000.0,,
December 2009,3134.25,-3177.3333333333335,,
March 2010,3134.25,-3177.3333333333335,,
June 2010,3134.25,-3177.3333333333335,,
September 2010,3134.25,-3005.0,,
December 2010,18711.0,-18711.0,,
March 2011,2632.0,2632.0,,
June 2011,4879.0,4879.0,,
September 2011,80257.0,7721.0,,
December 2011,14013.0,-14013.0,,
March 2012,11936.0,11936.0,,
June 2012,8244.0,8244.0,,
September 2012,14790.99999999997,-55151.0,,
December 2012,6000.0,-6000.0,,
