,NetIncomeLoss,Assets,AssetsCurrent
March 2008,-21000000.0,,
June 2008,-21000000.0,,
September 2008,-21000000.0,,
December 2008,-21000000.0,,
March 2009,12000000.0,,
June 2009,20000000.0,,
September 2009,15000000.0,,
December 2009,14000000.0,6557000000.0,1538000000.0
March 2010,-1000000.0,,
June 2010,31000000.0,6590000000.0,1359000000.0
September 2010,59000000.0,6618000000.0,1312000000.0
December 2010,8000000.0,6593000000.0,1360000000.0
March 2011,3000000.0,6843000000.0,1549000000.0
June 2011,25000000.0,6908000000.0,1562000000.0
September 2011,35000000.0,6911000000.0,1612000000.0
December 2011,23000000.0,7071000000.0,1628000000.0
March 2012,30000000.0,7143000000.0,1664000000.0
June 2012,52000000.0,7132000000.0,1625000000.0
September 2012,45000000.0,7141000000.0,1487000000.0
December 2012,1000000.0,7070000000.0,1100000000.0
March 2013,14000000.0,7234000000.0,1286000000.0
June 2013,36000000.0,7368000000.0,1325000000.0
September 2013,71000000.0,7444000000.0,1382000000.0
December 2013,47000000.0,7350000000.0,1056000000.0
March 2014,4000000.0,7645000000.0,1356000000.0
June 2014,230000000.0,7657000000.0,1265000000.0
September 2014,79000000.0,7741000000.0,1215000000.0
December 2014,88000000.0,7839000000.0,1200000000.0
March 2015,137000000.0,8304000000.0,1511000000.0
June 2015,152000000.0,8317000000.0,1405000000.0
September 2015,198000000.0,8594000000.0,1626000000.0
December 2015,190000000.0,8644000000.0,1373000000.0
March 2016,199000000.0,9062000000.0,1774000000.0
June 2016,181000000.0,9458000000.0,2078000000.0
September 2016,199000000.0,9579000000.0,2008000000.0
December 2016,172000000.0,9487000000.0,1567000000.0
March 2017,82000000.0,9473000000.0,1469000000.0
June 2017,211000000.0,9644000000.0,1449000000.0
September 2017,179000000.0,9596000000.0,1323000000.0
December 2017,672000000.0,9781000000.0,1206000000.0
March 2018,88000000.0,10027000000.0,1320000000.0
June 2018,-121000000.0,9940000000.0,1448000000.0
September 2018,50000000.0,10147000000.0,1507000000.0
December 2018,169000000.0,10959000000.0,1388000000.0
March 2019,42000000.0,11115000000.0,1521000000.0
June 2019,179000000.0,11236000000.0,1469000000.0
September 2019,187000000.0,11319000000.0,1460000000.0
December 2019,161000000.0,11918000000.0,1786000000.0
March 2020,-268000000.0,12340000000.0,2194000000.0
June 2020,-320000000.0,14027000000.0,3777000000.0
September 2020,-393000000.0,13433000000.0,3455000000.0
December 2020,-373000000.0,13406000000.0,3345000000.0
March 2021,-247000000.0,13660000000.0,3608000000.0
June 2021,64000000.0,14415000000.0,4196000000.0
September 2021,130000000.0,14069000000.0,3690000000.0
December 2021,-129000000.0,13642000000.0,3247000000.0
March 2022,-255000000.0,13803000000.0,3272000000.0
June 2022,-188000000.0,13543000000.0,2994000000.0
