,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,1680076.25,897834.0,-664592.3333333334,,
June 2020,1680076.25,897834.0,-664592.3333333334,,
September 2020,1680076.25,897834.0,-664592.3333333334,,
December 2020,1680076.25,897834.0,-17942.0,9558.0,9558.0
March 2021,1945070.0,1063106.0,-16129.0,4429.0,4429.0
June 2021,2087244.0,1060532.0,-13852.0,10557.0,10557.0
September 2021,2888506.5,1234620.5,-14645.0,7392.0,7392.0
December 2021,2888506.5,1234620.5,-2792529.0,10634735.0,9607423.0
March 2022,4127499.0,1802006.0,-1866090.0,12286645.0,7880071.0
June 2022,4450099.0,2016934.0,-2741612.0,11426106.0,6305179.0
