,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1872131.0,416997.0,1426271.0,-1983135.0,,
June 2010,1969456.0,325298.0,1615295.0,-1393109.0,,
September 2010,1514332.0,317155.0,1168314.0,-1442143.0,,
December 2010,1226018.0,354051.0,1316497.0,-1167903.0,5975000.0,4752790.0
March 2011,1536137.0,304820.0,1202454.0,-1255711.0,,
June 2011,1641805.0,359799.0,1253143.0,-1212267.0,3473118.0,2452123.0
September 2011,1440138.0,324669.0,1086606.0,-1134542.0,2368749.0,1438829.0
December 2011,1539127.0,387106.0,1123157.0,-1422662.0,2953517.0,2111921.0
March 2012,1611786.0,446274.0,1136649.0,-1414706.0,1931770.0,1174624.0
June 2012,1522413.0,317440.0,1176110.0,-1229834.0,4878257.0,4199743.0
September 2012,1319166.0,245736.0,1044567.0,-1286224.0,3506707.0,2885410.0
December 2012,1124572.0,302427.0,793281.0,-1189320.0,2965646.0,2401568.0
March 2013,1191415.0,160380.0,1002172.0,-1201580.0,2170455.0,1698983.0
June 2013,1786932.0,187776.0,1573386.0,-1776311.0,12247985.0,11819938.0
September 2013,2223849.0,161353.0,2035179.0,-2176057.0,10127630.0,9489203.0
December 2013,2193445.0,212059.0,1954070.0,-1903985.0,10125055.0,8952583.0
March 2014,1759307.0,209176.0,1526606.0,-1664519.0,7832342.0,6679749.0
June 2014,1745101.0,215519.0,1506057.0,-1576647.0,6211242.0,5095820.0
September 2014,1571250.0,242142.0,1305583.0,-1456766.0,4457125.0,3382387.0
December 2014,1628682.0,176265.0,1428892.0,10997932.0,13267121.0,12180658.0
March 2015,1764735.0,182530.0,1562791.0,-1843195.0,11486373.0,10459114.0
June 2015,2059178.0,384538.0,1655226.0,-2166786.0,9428763.0,8474829.0
September 2015,1845018.0,411902.0,1413702.0,-2025510.0,7902830.0,7007273.0
December 2015,1646437.0,320572.0,1247221.0,13935491.0,6491520.0,5695533.0
March 2016,1799604.0,480057.0,1311185.0,-1517736.0,4615815.0,3938417.0
June 2016,2173921.0,452483.0,1713076.0,-2087201.0,2651681.0,2036606.0
September 2016,2103929.0,418100.0,1677467.0,-1966505.0,5807863.0,5208856.0
December 2016,,,,12971442.0,3835772.0,3271150.0
March 2017,2199144.0,424591.0,1769773.0,-2529710.0,1901659.0,1399791.0
