,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2011,3408.0,1150.0,-3408.0,5000.0,5000.0
September 2011,1268.0,1150.0,-1268.0,,
December 2011,149607.5,1150.0,-1688.0,24.0,24.0
March 2012,149607.5,1150.0,-313745.0,24836.0,24836.0
June 2012,23080.0,-250.0,-6100.0,17955.0,6911.0
September 2012,116907.0,51250.0,-119462.0,11855.0,11855.0
December 2012,129022.0,30000.0,-16867.0,0.0,
March 2013,558552.0,7853.0,-504829.0,,
June 2013,236454.0,3766.0,-247692.0,499353.0,396959.0
September 2013,362940.0,21180.0,-315187.0,581301.0,463245.0
December 2013,1745179.0,24125.0,-1823156.0,1056453.0,526017.0
March 2014,184607.0,51312.0,900150.0,1557330.0,1143267.0
June 2014,1014594.0,3258.0,-1069137.0,1734363.0,1498784.0
September 2014,415096.0,2332.0,-416747.0,1069436.0,834128.0
