,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2013,68.0,,,-68.0,,,
December 2013,0.0,,0.0,0.0,,,
March 2014,68.0,,,-68.0,,,
June 2014,6387.0,,6387.0,-6387.0,9495.0,3495.0,6000.0
September 2014,23515.0,,23515.0,-23515.0,8338.0,2338.0,6000.0
December 2014,3545.0,,3545.0,-3545.0,8141.0,2141.0,6000.0
March 2015,2654.0,,,-2654.0,6676.0,676.0,6000.0
June 2015,26261.0,,,-26261.0,22.0,22.0,
September 2015,33105.0,,,-33105.0,,,
December 2015,9641.0,,,-9641.0,,,
March 2016,8445.0,,,-8445.0,55200.0,55200.0,
June 2016,643393.0,621705.0,,-647560.0,46755.0,46755.0,
September 2016,1574152.0,1542177.0,,-1604569.0,452862.0,452862.0,
December 2016,1963736.0,1935806.0,,-2003180.0,878710.0,878710.0,
March 2017,646795.0,609834.0,,-798028.0,8012689.0,8012689.0,
June 2017,1224650.0,1031586.0,,-1375883.0,7280761.0,7280761.0,
September 2017,1197140.0,1007332.0,,-1357599.0,6056111.0,6056111.0,
December 2017,857519.0,393260.0,,-1103305.0,12859059.0,12859059.0,
March 2018,186066.0,-314971.0,,-907129.0,12104134.0,12104134.0,
June 2018,355958.0,0.0,,-500716.0,11485089.0,11110964.0,
September 2018,336662.0,15218.0,,-451919.0,6062346.0,5256021.0,
December 2018,238027.0,0.0,,-347031.0,5699270.0,4892945.0,
March 2019,972442.0,432200.0,,-1084551.0,5495370.0,4689045.0,
June 2019,236703.0,,,-349676.0,5073830.0,4533397.0,
September 2019,73318.0,,,-186515.0,4827430.0,4318218.0,
December 2019,63392.0,,,-179703.0,4742355.0,4264992.0,
March 2020,58628.0,,,-181487.0,4727776.0,4249099.0,
June 2020,88653.0,0.0,,-200659.0,4460121.0,4017107.0,
September 2020,70224.0,0.0,,-172252.0,4376282.0,3969649.0,
December 2020,392510.0,337000.0,,-489390.0,4319324.0,3949805.0,
March 2021,566461.0,505500.0,,-674264.0,3894025.0,3562367.0,
June 2021,577834.0,505500.0,,-707217.0,3293082.0,3000047.0,
September 2021,560998.0,505500.0,,-689734.0,2682623.0,2428989.0,
December 2021,669916.0,611500.0,,-798519.0,2080085.0,1866645.0,
March 2022,56561.0,0.0,,-188325.0,1373990.0,1201553.0,
