,NetIncomeLoss,Assets
March 2016,8308500.0,
June 2016,8308500.0,
September 2016,8308500.0,
December 2016,8308500.0,
March 2017,10416000.0,
June 2017,8938000.0,
September 2017,12092000.0,
December 2017,6531000.0,2961958000.0
March 2018,15749000.0,3034332000.0
June 2018,15982000.0,3111339000.0
September 2018,15741000.0,3196963000.0
December 2018,15996000.0,3196774000.0
March 2019,15683000.0,3252192000.0
June 2019,13434000.0,3279132000.0
September 2019,13884000.0,3322230000.0
December 2019,-13753000.0,3244884000.0
March 2020,-4030000.0,3477375000.0
June 2020,2867000.0,3738503000.0
September 2020,-111000.0,3936605000.0
December 2020,-11693000.0,3914045000.0
March 2021,2325000.0,3694027000.0
June 2021,3452000.0,3417452000.0
September 2021,9557000.0,3138964000.0
December 2021,8056000.0,2876830000.0
March 2022,5260000.0,2809129000.0
June 2022,-2197000.0,2503820000.0
