,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,3977556.0,61850.0,3843704.0,-6379693.0,,,
June 2010,2708903.0,79800.0,2557101.0,-3325420.0,,,
September 2010,4118975.0,35000.0,4011974.0,-21914409.0,,,
December 2010,3104164.0,110900.0,2867789.0,-16089983.0,15874264.0,4019049.0,
March 2011,2505930.0,15871.0,2317174.0,-1787553.0,,,
June 2011,4937209.0,152.0,3801637.0,1101892.0,20050893.0,3619783.0,
September 2011,1583091.0,0.0,921181.0,-5808275.0,17189213.0,2229815.0,
December 2011,-2034426.0,1631.0,-336196.0,-10938457.0,6880990.0,636700.0,
March 2012,895124.0,,823122.0,2924561.0,7183959.0,744538.0,
June 2012,855496.0,,728367.0,142000.0,7057322.0,779235.0,
September 2012,3361000.0,,197000.0,-571551.0,4485611.0,1137083.0,
December 2012,-2179794.0,,895329.0,-10862233.0,2647408.0,91548000.0,
March 2013,847000.0,,556321.0,-1586733.0,2663099.0,497629.0,
June 2013,2283000.0,,1719000.0,-1192000.0,31844000.0,29155000.0,
September 2013,1449000.0,,1197000.0,-1376000.0,30351000.0,27635000.0,
December 2013,2900000.0,,2752679.0,-2737000.0,27947000.0,24832000.0,
March 2014,1792000.0,0.0,1792000.0,-2003000.0,26915000.0,23875000.0,
June 2014,3564000.0,0.0,3332000.0,-3247000.0,24515000.0,21132000.0,
September 2014,3794000.0,0.0,3794000.0,553000.0,26124000.0,22857000.0,
December 2014,4663000.0,0.0,4895000.0,-5782000.0,20699000.0,19633000.0,0.0
March 2015,4205000.0,0.0,4205000.0,-3150500.0,16492000.0,15125000.0,
June 2015,4516000.0,0.0,4559000.0,-3150500.0,14049000.0,12123000.0,
September 2015,4516000.0,206000.0,4490000.0,-3150500.0,9938000.0,7397000.0,
December 2015,4516000.0,185000.0,4108000.0,-3150500.0,9200000.0,6423000.0,325000.0
March 2016,3484000.0,51000.0,3433000.0,87500.0,8109000.0,5346000.0,
June 2016,3393000.0,54000.0,3339000.0,87500.0,20417000.0,17418000.0,
September 2016,4443000.0,259000.0,4184000.0,87500.0,15042000.0,11748000.0,
December 2016,3677000.0,206000.0,3471000.0,87500.0,18305000.0,15036000.0,321000.0
March 2017,4690000.0,153000.0,4537000.0,5702750.0,29850000.0,26719000.0,
June 2017,4969000.0,334000.0,4635000.0,5702750.0,43423000.0,40305000.0,
September 2017,5767000.0,655000.0,5112000.0,5702750.0,45324000.0,33938000.0,
December 2017,14643000.0,331000.0,14312000.0,5702750.0,61247000.0,44540000.0,0.0
March 2018,8769000.0,462000.0,8307000.0,29219000.0,96536000.0,83671000.0,
June 2018,6390000.0,522000.0,5868000.0,7039000.0,83652000.0,70963000.0,
September 2018,8727000.0,789000.0,7938000.0,-7619000.0,70432000.0,58024000.0,
December 2018,10398000.0,321000.0,10077000.0,-7901000.0,64593000.0,52444000.0,
March 2019,8421000.0,476000.0,7945000.0,-6002000.0,62911000.0,46289000.0,
June 2019,9173000.0,530000.0,8643000.0,-1970000.0,62305000.0,44651000.0,
September 2019,7970000.0,484000.0,7486000.0,-2580000.0,59033000.0,41427000.0,
December 2019,8066000.0,465000.0,7601000.0,-5938000.0,50093000.0,36371000.0,
March 2020,7101000.0,391000.0,6710000.0,-4189000.0,45875000.0,36023000.0,
