,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,7805500.0,710750.0,517500.0,,,
June 2014,7805500.0,710750.0,517500.0,,,
September 2014,7805500.0,710750.0,517500.0,,,
December 2014,7805500.0,710750.0,517500.0,,,
March 2015,8633000.0,817000.0,-880000.0,,,
June 2015,10142000.0,1011000.0,138000.0,,,
September 2015,10892000.0,1094000.0,876000.0,,,
December 2015,12846000.0,1390000.0,1259000.0,36973000.0,29360000.0,6267000.0
March 2016,11675000.0,980000.0,-980000.0,,,
June 2016,12613000.0,1049000.0,988000.0,35752000.0,27485000.0,6826000.0
September 2016,15379000.0,1285000.0,492000.0,66936000.0,61152000.0,4385000.0
December 2016,17663000.0,1162000.0,2379000.0,73935000.0,64233000.0,8139000.0
March 2017,17158000.0,1118000.0,-1504000.0,70848000.0,60523000.0,8052000.0
June 2017,18500000.0,1465000.0,3787000.0,77893000.0,66787000.0,8252000.0
September 2017,19582000.0,1116000.0,1342000.0,83082000.0,71709000.0,8020000.0
December 2017,21130000.0,1361000.0,2230000.0,88447000.0,76872000.0,7799000.0
March 2018,21366000.0,1437000.0,-50000.0,87073000.0,75169000.0,7992000.0
June 2018,23212000.0,1289000.0,2572000.0,92733000.0,81240000.0,7481000.0
September 2018,24811000.0,1223000.0,1746000.0,101735000.0,89202000.0,8470000.0
December 2018,29879000.0,1340000.0,2355000.0,107071000.0,84961000.0,22110000.0
March 2019,28060000.0,1281000.0,1472000.0,113517000.0,85770000.0,27747000.0
June 2019,28463000.0,1234000.0,2785000.0,121836000.0,94079000.0,27757000.0
September 2019,32170000.0,1467000.0,2431000.0,143775000.0,102728000.0,41047000.0
December 2019,35045000.0,1192000.0,4283000.0,151752000.0,108335000.0,43417000.0
March 2020,35524000.0,1684000.0,-1307000.0,155519000.0,112321000.0,43198000.0
June 2020,32875000.0,1105000.0,-13850000.0,141530000.0,104576000.0,36954000.0
September 2020,33178000.0,1102000.0,2424000.0,157750000.0,114110000.0,43640000.0
December 2020,34861000.0,1373000.0,12113000.0,174087000.0,123613000.0,50474000.0
March 2021,34314000.0,1270000.0,-2266000.0,175276000.0,122499000.0,52777000.0
June 2021,36281000.0,1206000.0,1305000.0,181632000.0,126622000.0,55010000.0
September 2021,38335000.0,1409000.0,-3355000.0,249395000.0,106574000.0,142821000.0
December 2021,41045000.0,1774000.0,-7495000.0,244270000.0,113547000.0,130723000.0
March 2022,48763000.0,1520000.0,,233012000.0,103237000.0,129775000.0
June 2022,47310000.0,1849000.0,,237303000.0,107269000.0,130034000.0
