,OperatingExpenses,NetIncomeLoss,Assets
December 2012,15000.0,-15000.0,810000.0
March 2013,47000.0,-47000.0,3000.0
June 2013,143000.0,-116000.0,25998000.0
September 2013,1051000.0,-399000.0,80856000.0
December 2013,792000.0,341000.0,160206000.0
March 2014,1967000.0,-582000.0,481774000.0
June 2014,6294000.0,-4147000.0,1193616000.0
September 2014,30698000.0,-20023000.0,1810534000.0
December 2014,53811000.0,-12926000.0,1857710000.0
March 2015,61523000.0,-5245000.0,1875824000.0
June 2015,71343000.0,-13421000.0,1982359000.0
September 2015,77737000.0,-16108000.0,1994267000.0
December 2015,72497000.0,-6992000.0,2269842000.0
March 2016,72591000.0,-1555000.0,2266027000.0
June 2016,75013000.0,-3000000.0,2239672000.0
September 2016,80419000.0,-8664000.0,2220125000.0
December 2016,79180000.0,-7655000.0,2193705000.0
March 2017,75432000.0,-6139000.0,2240811000.0
June 2017,74498000.0,-4716000.0,2307600000.0
September 2017,95404000.0,-24136000.0,2225641000.0
December 2017,78493000.0,-7557000.0,2371861000.0
March 2018,84160000.0,-5991000.0,2348347000.0
June 2018,85116000.0,-6950000.0,2364806000.0
September 2018,107825000.0,-29607000.0,2350915000.0
December 2018,88411000.0,-10214000.0,2377446000.0
March 2019,85568000.0,-5111000.0,2345489000.0
June 2019,89293000.0,-6054000.0,2330038000.0
September 2019,114245000.0,-28789000.0,2330525000.0
December 2019,126386000.0,-48133000.0,2325303000.0
March 2020,113062000.0,-24744000.0,2390899000.0
June 2020,104608000.0,-22811000.0,2350449000.0
September 2020,92221000.0,-10500000.0,2339629000.0
December 2020,96823000.0,-20726000.0,2286895000.0
March 2021,82402000.0,,2275752000.0
June 2021,85732000.0,,2178801000.0
September 2021,110612000.0,,2228573000.0
December 2021,91692000.0,,2214400000.0
March 2022,95950000.0,,2194051000.0
June 2022,89762000.0,,2178346000.0
