,NetIncomeLoss,Assets
March 2010,-12363750.0,
June 2010,-12363750.0,
September 2010,-12363750.0,
December 2010,-12363750.0,47843660000.0
March 2011,-10127000.0,
June 2011,-20359000.0,
September 2011,-36543000.0,41658493000.0
December 2011,-28943000.0,44294156000.0
March 2012,18608000.0,45498028000.0
June 2012,24719000.0,44770769000.0
September 2012,25212000.0,46809327000.0
December 2012,39271000.0,43869998000.0
March 2013,57566000.0,44917078000.0
June 2013,56577000.0,43895417000.0
September 2013,42948000.0,44701181000.0
December 2013,64907000.0,45263254000.0
March 2014,51794000.0,48429208000.0
June 2014,31186000.0,51249837000.0
September 2014,18913000.0,52647451000.0
December 2014,24390000.0,53320716000.0
March 2015,38253000.0,55037577000.0
June 2015,19814000.0,55211819000.0
September 2015,1887000.0,54858051000.0
December 2015,11395000.0,51762731000.0
March 2016,28078000.0,6358814000.0
June 2016,49047000.0,6624875000.0
September 2016,58297000.0,7099376000.0
December 2016,59283000.0,7649110000.0
March 2017,54915000.0,8130360000.0
June 2017,117324000.0,8514401000.0
September 2017,45841000.0,8866899000.0
December 2017,13414000.0,9014796000.0
March 2018,52732000.0,9122721000.0
June 2018,31121000.0,9051030000.0
September 2018,56659000.0,9430049000.0
December 2018,74538000.0,10432178000.0
March 2019,54083000.0,10555196000.0
June 2019,49273000.0,10679021000.0
September 2019,-9819000.0,11739195000.0
December 2019,54473000.0,9264762000.0
March 2020,-160899000.0,8612961000.0
June 2020,108219000.0,8623530000.0
September 2020,52383000.0,9118704000.0
December 2020,166016000.0,10394115000.0
March 2021,285548000.0,11262277000.0
June 2021,108912000.0,12095268000.0
September 2021,97037000.0,13120081000.0
December 2021,140163000.0,14397849000.0
March 2022,17682000.0,15041694000.0
June 2022,-14527000.0,14414675000.0
