,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2018,,-34513.0,,
September 2018,,-17114.0,,
December 2018,,-50896.0,,
March 2019,,-31288.0,347365.0,99255.0
June 2019,,-491512.0,531236.0,131811.0
September 2019,,-413415.0,718926.0,226656.0
December 2019,,-274554.0,614221.0,75517.0
March 2020,,-157866.0,777703.0,57105.0
June 2020,937449.25,-495506.0,753962.0,65252.0
September 2020,937449.25,-1269353.0,850236.0,68461.0
December 2020,937449.25,-978156.0,1792694.0,84329.0
March 2021,937449.25,-2637255.0,2913938.0,132857.0
June 2021,1845431.0,-1061347.0,3332518.0,140697.0
September 2021,3056333.0,-2557176.0,3801706.0,354706.0
December 2021,3056333.0,-2693117.0,3147361.0,76888.0
March 2022,3056333.0,-4965179.0,1324125.0,95082.0
June 2022,2507421.0,-5569642.0,1156180.0,23981.0
