,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2005,1813.4117647058824,-342.0,,,
March 2006,1813.4117647058824,0.0,,,
June 2006,1813.4117647058824,0.0,,,
September 2006,1813.4117647058824,0.0,,,
December 2006,1813.4117647058824,0.0,,,
March 2007,1813.4117647058824,0.0,,,
June 2007,1813.4117647058824,0.0,,,
September 2007,1813.4117647058824,0.0,,,
December 2007,1813.4117647058824,0.0,,,
March 2008,1813.4117647058824,-5541.75,,,
June 2008,1813.4117647058824,-5541.75,,,
September 2008,1813.4117647058824,-5541.75,,,
December 2008,1813.4117647058824,-5541.75,,,
March 2009,1813.4117647058824,-2079.75,,,
June 2009,1813.4117647058824,-2079.75,,,
September 2009,1813.4117647058824,-2079.75,,,
December 2009,1813.4117647058824,-2079.75,,,
March 2010,4642.0,-4120.25,,,
June 2010,4642.0,-4120.25,,,
September 2010,4642.0,-4120.25,,,
December 2010,4642.0,-4120.25,25.0,25.0,
March 2011,350.0,-350.0,,,
June 2011,6438.0,-5499.0,,,
September 2011,90.0,-215.0,,,
December 2011,15912.0,-16041.0,,,
March 2012,11921.0,-11368.0,1021.0,1021.0,
June 2012,3491.0,-3491.0,55.0,55.0,
September 2012,4024.0,-4024.0,31.0,31.0,
December 2012,10261.0,-10871.0,7.0,7.0,
March 2013,2574.0,9976.0,,,
June 2013,10305.0,-10305.0,14.0,14.0,
September 2013,14279.0,-14279.0,,,
December 2013,14279.0,-14279.0,700.0,700.0,
March 2014,8508.0,-8508.0,,,
June 2014,161969.0,-161969.0,682.0,682.0,
September 2014,12646.0,-12646.0,,,
December 2014,559.0,-559.0,0.0,,
March 2015,845.0,-845.0,177.0,177.0,
June 2015,1869.0,-1869.0,30175.0,30175.0,
September 2015,332.0,-332.0,30055.0,30055.0,
December 2015,3650.0,-3650.0,9044.0,9044.0,
March 2016,7885.0,-7885.0,,,
June 2016,450.0,-450.0,,,
September 2016,4100.0,-4100.0,,,
December 2016,17047.0,-17047.0,10037.0,10037.0,
March 2017,25698.0,-25906.0,7412.0,7412.0,
June 2017,7917.0,-8416.0,3382.0,3382.0,
September 2017,6209.0,-8402.0,4500.0,4500.0,
December 2017,8389.0,-10645.0,138.0,138.0,
March 2018,10827.0,-11567.0,75.0,75.0,
June 2018,1051.0,-1799.0,27.0,27.0,
September 2018,641.0,-1397.0,0.0,,
December 2018,48.0,-804.0,231.0,231.0,
March 2019,6242.0,-6982.0,132.0,132.0,
June 2019,6066.0,-6814.0,124.0,124.0,
September 2019,1400.0,-2156.0,26.0,26.0,
December 2019,900.0,-1656.0,78.0,78.0,
March 2020,2530.0,-3278.0,30.0,30.0,
June 2020,2294.0,-3042.0,82.0,82.0,
September 2020,1750.0,5299.0,34.0,34.0,
December 2020,8684.0,-9432.0,0.0,0.0,
March 2021,123829.0,-20924.0,1000000.0,1000000.0,
June 2021,38622.0,-38622.0,,,
September 2021,32290.0,-32290.0,,,
December 2021,-107563.0,4658.0,50169343.0,5843.0,50163500.0
March 2022,35078.0,-172684.0,51335660.0,4860.0,51330800.0
June 2022,155382.0,-256344.0,51377468.0,46668.0,51330800.0
