,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2013,450575000.0,197450000.0,48625000.0,,,
March 2014,450575000.0,197450000.0,48625000.0,,,
June 2014,450575000.0,197450000.0,48625000.0,,,
September 2014,450575000.0,197450000.0,48625000.0,,,
December 2014,465750000.0,194550000.0,39400000.0,5272100000.0,,
March 2015,465750000.0,194550000.0,51000000.0,,,
June 2015,466900000.0,200100000.0,59100000.0,,,
September 2015,478100000.0,206100000.0,90500000.0,,,
December 2015,468800000.0,186500000.0,45200000.0,5577500000.0,950500000.0,4627000000.0
March 2016,502900000.0,207000000.0,50000000.0,,,
June 2016,741300000.0,267600000.0,-31700000.0,,,
September 2016,761400000.0,246000000.0,89300000.0,14328400000.0,929500000.0,13398900000.0
December 2016,748500000.0,268000000.0,66000000.0,13936600000.0,933500000.0,13003100000.0
March 2017,769300000.0,274200000.0,99300000.0,14005700000.0,1044600000.0,12961100000.0
June 2017,752200000.0,268800000.0,145900000.0,14071200000.0,1024200000.0,13047000000.0
September 2017,798600000.0,285000000.0,105700000.0,14016900000.0,972100000.0,13044800000.0
December 2017,792200000.0,290300000.0,241300000.0,14554400000.0,1015000000.0,13539400000.0
March 2018,827400000.0,299200000.0,114700000.0,14696700000.0,1165800000.0,13530900000.0
June 2018,833600000.0,287700000.0,104500000.0,14465800000.0,2207100000.0,12258700000.0
September 2018,914700000.0,315600000.0,81800000.0,16206300000.0,1114100000.0,15092200000.0
December 2018,871400000.0,300300000.0,109700000.0,16062300000.0,1099400000.0,14962900000.0
March 2019,896800000.0,293300000.0,149800000.0,16383400000.0,1326200000.0,15057200000.0
June 2019,769500000.0,295400000.0,40100000.0,16033300000.0,1261200000.0,14772100000.0
September 2019,873400000.0,308900000.0,203100000.0,15903600000.0,1189000000.0,14714600000.0
December 2019,509900000.0,316200000.0,485000000.0,16087200000.0,1307800000.0,14779400000.0
March 2020,,258100000.0,71700000.0,16380100000.0,1338300000.0,15041800000.0
June 2020,,258700000.0,162900000.0,16128900000.0,1302400000.0,14826500000.0
September 2020,,295000000.0,151100000.0,16233600000.0,1226000000.0,15007600000.0
December 2020,,302200000.0,149300000.0,16135200000.0,1233300000.0,14901900000.0
March 2021,,283300000.0,159000000.0,16669600000.0,2250300000.0,14419300000.0
June 2021,,285600000.0,161300000.0,16594600000.0,2182800000.0,14411800000.0
September 2021,,309900000.0,737200000.0,16496500000.0,2659000000.0,13837500000.0
